,Shape_Area,ADM1_PCODE,ADM1_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,31.918295,PK2,Balochistan,0.0,446796.44913,2128002.2432,920697.24665,610794.76243,353505.21521,816897.447,2444185.33697
1,0.087644935,PK4,Islamabad,0.0,3464.11807,32674.64398,13515.77587,130096.17064,0.0,44674.58174,999609.82586
2,9.864888,PK5,Khyber Pakhtunkhwa,0.0,365519.5547,2481617.45866,1346249.15216,5688366.01821,1003828.32227,5444374.03999,11038006.52944
3,19.367865,PK6,Punjab,0.0,1149124.00327,8154533.28392,6589010.06759,20303535.94664,3473188.42841,13759665.28488,41912191.82735
4,12.71829,PK7,Sindh,0.0,434399.87237,5058682.9874,2674214.30914,6325322.37857,1605245.46359,3051412.45251,19479160.98239
