,Shape_Area,ADM3_PCODE,ADM3_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,0.2624879,PK20101,Awaran,0.0,2954.02536,5680.90309,5790.3445,6428.24975,0.0,6447.74044,0.0
1,1.098935,PK20102,Jhal Jhao,0.0,5997.59968,36315.30194,19766.70107,0.0,0.0,0.0,0.0
2,0.32362086,PK20103,Mashkai,0.0,3081.21987,14377.10648,11160.36737,0.0,0.0,0.0,0.0
3,0.5716745,PK20104,Gishekore,0.0,1260.4566,12410.51679,5830.04571,0.0,0.0,0.0,0.0
4,0.23693329,PK20503,Ormara,0.0,505.13646,7105.27914,8568.39131,1352.05064,0.0,9040.15914,0.0
5,0.39125913,PK20504,Pasni,0.0,3800.82024,12732.53359,11356.00281,6403.50382,8572.99793,8636.10308,0.0
6,1.1922878,PK21103,Kech (Turbat),0.0,10241.14983,38718.15183,22708.79922,16060.16931,0.0,0.0,179047.33753
7,0.63551825,PK21303,Naal,0.0,15996.6822,57047.48107,9586.31925,2325.16316,0.0,5999.23316,0.0
8,0.9537293,PK21304,Wadh,0.0,14570.85701,50553.28201,8328.5669,21680.26108,6600.31188,20159.12805,0.0
9,0.16610086,PK21701,Bela,0.0,4897.76739,37985.82012,8123.29182,30107.17153,0.0,22322.09104,0.0
10,0.23056172,PK21707,Uthal,0.0,6443.41769,20146.33771,0.0,10069.95748,0.0,18550.18053,0.0
11,0.05964338,PK21708,Lakhra,0.0,1309.57505,2817.46202,0.0,0.0,0.0,0.0,0.0
12,0.19053198,PK21709,Lairi,0.0,417.05425,1192.77859,0.0,0.0,0.0,0.0,0.0
13,0.36794275,PK22401,Gowargo,0.0,3138.7292,4497.09757,0.0,0.0,0.0,0.0,0.0
14,0.407677,PK22402,Jaheen Parome,0.0,3324.33261,4900.44563,1372.0623,0.0,0.0,0.0,0.0
15,0.38644093,PK22403,Panjgur,0.0,2783.69217,5976.24559,1143.43173,26765.89759,0.0,0.0,203828.25802
16,0.43311495,PK22404,Gichk,0.0,1271.10596,1192.68423,0.0,0.0,0.0,0.0,0.0
17,1.2016867,PK23003,Washuk,0.0,1794.04392,7971.99156,0.0,1736.68293,0.0,0.0,17777.37435
18,0.688503,PK23004,Nag,0.0,2972.60815,20105.78562,20622.39688,0.0,0.0,0.0,0.0
19,0.21835387,PK20201,Barkhan,0.0,6794.95657,49628.0829,7709.22028,726.20315,0.0,11206.52929,0.0
20,0.1101816,PK20202,Rakhni,0.0,4915.51441,30689.2038,3753.41912,0.0,5159.97984,0.0,0.0
21,0.23280656,PK20402,Phelawagh,0.0,2653.67008,23943.56118,20883.88751,0.0,11571.56701,0.0,0.0
22,0.3514626,PK21601,Kahan,0.0,2685.01304,11728.63936,17079.17624,0.0,0.0,0.0,0.0
23,0.087817565,PK21602,Kohlu,0.0,3432.24882,20225.80791,6367.2911,12394.48038,0.0,15276.46329,0.0
24,0.28035998,PK21603,Mawand,0.0,4369.70201,16958.08959,6942.4723,0.0,0.0,0.0,0.0
25,0.13142222,PK21902,Mekhtar,0.0,4844.44151,15991.75179,2893.45144,0.0,0.0,0.0,0.0
26,0.2358037,PK22102,Kingri,0.0,3894.71017,14810.00836,8966.65759,0.0,0.0,0.0,0.0
27,0.4060931,PK23401,Duki,0.0,9877.59614,32676.20586,8743.74642,10569.26109,0.0,0.0,74570.8484
28,0.5115814,PK60701,D.G Khan (Tribal Area),0.0,35236.3284,117534.44204,10554.53628,0.0,0.0,0.0,0.0
29,0.20631333,PK62901,Jampur,0.0,9595.92908,93927.73457,29333.89258,219150.80949,29841.71396,96023.29432,150331.71662
