,Shape_Area,ADM1_PCODE,ADM1_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,31.918295,PK2,Balochistan,0.0,474621.17785,1833619.41422,621419.94552,377883.61198,197733.9081,618432.93814,1270907.34143
1,0.087644935,PK4,Islamabad,0.0,4952.98349,32401.74414,10435.28058,181906.46801,0.0,15000.9645,228734.60687
2,9.864888,PK5,Khyber Pakhtunkhwa,0.0,412879.63419,2317141.08992,1386007.49927,2729049.35908,803369.17367,3263240.95584,3501155.13385
3,19.367865,PK6,Punjab,0.0,1447364.97263,6728010.63929,9126684.03545,6050272.85353,3252649.78627,6429537.24412,19461277.5377
4,12.71829,PK7,Sindh,0.0,566851.54321,4862350.54495,2684781.86815,1466316.30229,1075658.40564,1394727.15575,9696048.56858
