,Shape_Area,ADM2_PCODE,ADM2_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,2.2567182,PK201,Awaran,0.0,13967.51609,56876.1245,19623.88767,0.0,6484.2994,0.0,0.0
1,0.32853547,PK202,Barkhan,0.0,12593.88759,66876.02004,5029.95911,0.0,0.0,0.0,0.0
2,4.1175814,PK203,Chagai,0.0,11827.34818,39653.88076,13538.18902,4780.88262,5394.3954,13203.57443,0.0
3,0.952769,PK204,Dera Bugti,0.0,11390.5729,65760.97863,25470.41249,3897.19214,5196.66923,36881.98735,0.0
4,1.038382,PK205,Gwadar,0.0,7147.87668,29043.68709,29221.13491,6329.71655,5464.809,16256.23137,45186.05165
5,0.2867488,PK206,Harnai,0.0,6902.76652,32229.717,7388.77875,7420.41223,0.0,10136.37783,0.0
6,0.15641911,PK207,Jaffarabad,0.0,13662.25607,121807.35424,20417.18681,14158.84942,0.0,31170.67303,52766.29057
7,0.3554402,PK208,Jhal Magsi,0.0,12582.02579,52160.45451,18136.69569,1331.18009,0.0,6981.91848,0.0
8,0.49832225,PK209,Kachhi,0.0,10520.59678,76434.09894,41586.7839,9022.81121,7033.02607,20314.29826,0.0
9,0.9434911,PK210,Kalat,0.0,13936.13093,44489.81402,7322.03385,13458.37252,5621.44663,35166.40038,0.0
10,2.2015545,PK211,Kech,0.0,17035.43851,57170.50572,67161.91457,33623.61233,6141.52167,32229.91244,127891.59615
11,0.7585757,PK212,Kharan,0.0,9315.88798,26722.20898,4945.96763,9180.64634,0.0,40471.45329,0.0
12,2.8262496,PK213,Khuzdar,0.0,64241.21452,138575.70976,29342.08997,16229.6648,0.0,11067.46589,88495.38367
13,0.28203654,PK214,Killa Abdullah,0.0,10119.23092,32963.84786,19069.57284,38934.03593,23103.58333,18508.18789,0.0
14,1.1710682,PK215,Killa Saifullah,0.0,21950.63448,81990.12819,15315.57299,6124.44957,6696.61312,28555.31072,0.0
15,0.71964014,PK216,Kohlu,0.0,11619.11775,42952.48335,15779.14101,4893.25683,0.0,7484.58392,0.0
16,1.2652731,PK217,Lasbela,0.0,31665.05443,91700.55511,14863.65713,36127.46925,5849.91363,6442.53169,68184.00373
17,0.30422506,PK218,Lehri,0.0,4008.11233,26560.59093,32782.49354,3174.95279,0.0,7043.19811,0.0
18,0.35663244,PK219,Loralai,0.0,12925.86172,38436.04751,10343.56957,1554.08422,0.0,48015.65614,0.0
19,0.43941626,PK220,Mastung,0.0,14919.31037,47677.06438,17841.35919,8711.06963,10501.71327,19388.91046,0.0
20,0.55652255,PK221,Musakhel,0.0,13047.1958,73907.06764,17022.44521,955.62212,0.0,5517.43291,0.0
21,0.29746974,PK222,Nasirabad,0.0,20940.45501,104812.94303,16745.99882,4622.63922,13507.68277,42982.68628,0.0
22,0.5452673,PK223,Nushki,0.0,7085.22472,22851.72267,15616.97152,7441.53439,9975.99693,18630.70073,0.0
23,1.5951756,PK224,Panjgur,0.0,9949.66755,13215.87106,676.64642,30441.89266,0.0,0.0,129993.41721
24,0.57322234,PK225,Pishin,0.0,23427.53485,109570.0708,35891.9682,29313.15811,48736.70564,86366.09451,0.0
25,0.35198358,PK226,Quetta,0.0,8150.68194,25039.08899,10457.8956,49017.40119,719.57655,20118.54111,496169.2358
26,0.29001522,PK227,Sherani,0.0,8014.89711,40221.99051,13724.09208,0.0,9108.37629,0.0,0.0
27,0.46320465,PK228,Sibi,0.0,5540.38919,10734.42764,5249.99949,4632.41628,0.0,0.0,59919.98318
28,0.072524294,PK229,Sohbatpur,0.0,3834.84054,53934.48241,24046.28185,0.0,12729.20738,0.0,0.0
29,3.573732,PK230,Washuk,0.0,10623.6355,54956.26127,15460.47134,635.01715,0.0,0.0,11875.23687
30,1.1316906,PK231,Zhob,0.0,14556.07661,41122.54259,17774.94831,5419.60119,0.0,0.0,87663.39846
31,0.30705035,PK232,Ziarat,0.0,11926.10286,26799.2626,12960.18065,0.0,14829.41233,0.0,0.0
32,0.3410207,PK233,Shaheed Sikandarabad,0.0,9276.11473,34113.33691,14859.71334,3506.05049,0.0,15039.20319,0.0
33,0.4060931,PK234,Duki,0.0,10133.24648,28492.12788,0.0,16990.67913,0.0,40459.60772,0.0
34,0.15424407,PK235,Chaman,0.0,5784.27443,23766.9467,5751.93206,5954.94156,638.95946,0.0,102762.74413
35,0.087644935,PK401,Islamabad,0.0,4952.98349,32401.74414,10435.28058,181906.46801,0.0,15000.9645,228734.60687
36,0.16018462,PK501,Abbottabad,0.0,11259.0326,107644.64367,40475.17769,89237.36016,19657.16144,85938.98483,224276.6801
37,0.13451374,PK502,Bajaur,0.0,4371.23015,65202.50211,42703.03892,202458.86096,18641.77709,79158.4917,0.0
38,0.19561182,PK503,Bannu,0.0,9944.42203,76410.63675,29908.55613,140238.55817,24152.56914,34504.72291,177032.00242
39,0.14627473,PK504,Batagram,0.0,7150.4362,40891.72436,11278.98062,79862.54356,7840.26454,0.0,60726.07505
40,0.17405613,PK505,Buner,0.0,16013.62191,53104.26694,36827.57847,64035.2368,5829.77102,170824.88936,0.0
41,0.0977768,PK506,Charsadda,0.0,3299.77731,64859.59869,11543.05126,260693.03305,11236.61928,192041.41917,159896.72647
42,0.60660887,PK507,Chitral Lower,0.0,6700.81883,31840.02485,21355.94255,22795.21932,7957.48261,34923.98024,0.0
43,0.8661933,PK508,Chitral Upper,0.0,5317.64799,42208.524,21049.38612,0.0,22635.45628,0.0,0.0
44,0.8600089,PK509,D. I. Khan,0.0,45356.59807,104815.03324,137034.3816,73887.53668,66834.79194,118858.33785,62222.24165
45,0.13302058,PK510,Hangu,0.0,7131.45672,39189.68713,41411.43928,14224.19261,24039.58702,30955.32435,58268.96153
46,0.19067927,PK511,Haripur,0.0,11979.03917,86095.73242,45561.64578,136627.98204,20610.67389,53777.29203,133752.36886
47,0.25592497,PK512,Karak,0.0,15789.56112,79729.02213,49232.6961,66497.92176,19137.53711,62154.19792,0.0
48,0.2679823,PK513,Khyber,0.0,11151.77919,29848.97159,12330.10317,62937.2189,0.0,109298.95858,168081.55441
