,Shape_Area,ADM1_PCODE,ADM1_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,31.918295,PK2,Balochistan,0.0,417359.95278,1950150.81981,1283273.74485,1063869.90987,475249.88452,941038.42782,2660905.37033
1,0.087644935,PK4,Islamabad,0.0,1537.99549,23212.40399,0.0,196737.37783,0.0,52858.16492,2501734.49482
2,9.864888,PK5,Khyber Pakhtunkhwa,0.0,237841.64457,2035312.00417,1148012.64132,12118178.69469,1096294.59054,5407406.49305,21692308.24848
3,19.367865,PK6,Punjab,0.0,571759.86147,6941457.09851,2153687.63594,56691724.46003,1390601.07435,18619359.52324,63137507.39251
4,12.71829,PK7,Sindh,0.0,331067.16447,4248456.73275,2075564.81778,16575831.27568,1185399.16852,4199467.16906,35401483.83767
