,Shape_Area,ADM1_PCODE,ADM1_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,31.918295,PK2,Balochistan,0.0,425358.71016,2002030.42467,1031942.86505,846225.82314,408987.7424,908412.23913,2608721.1669
1,0.087644935,PK4,Islamabad,0.0,1898.48514,31361.82043,6229.83182,139189.70923,0.0,33285.74875,1779667.26302
2,9.864888,PK5,Khyber Pakhtunkhwa,0.0,264070.15935,2317788.46482,1190726.75135,10148077.76718,1084982.84775,5910197.02067,14792513.77579
3,19.367865,PK6,Punjab,0.0,682201.7458,8565097.82405,3449066.6882,40816901.35666,2184734.3557,14677070.1097,54121528.54711
4,12.71829,PK7,Sindh,0.0,357173.10167,4850995.05665,2210499.88116,11731134.11308,1265748.29213,3523606.66523,28200678.11448
