,Shape_Area,ADM2_PCODE,ADM2_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,2.2567182,PK201,Awaran,0.0,13283.03713,54164.40785,51100.25986,13183.28123,7791.21331,5001.677,0.0
1,0.32853547,PK202,Barkhan,0.0,11815.24556,63175.73989,17927.31311,4028.70091,15799.05601,13165.5828,0.0
2,4.1175814,PK203,Chagai,0.0,11929.35807,46310.5578,26630.74412,7289.84702,14310.96123,28422.67858,0.0
3,0.952769,PK204,Dera Bugti,0.0,10037.73892,50460.03565,31259.68623,13743.02966,0.0,67233.56714,50867.73621
4,1.038382,PK205,Gwadar,0.0,5872.36842,29629.37794,24430.45577,13435.10869,12171.77737,34457.60433,80750.27373
5,0.2867488,PK206,Harnai,0.0,6535.78643,27068.94622,15880.50637,11642.01027,18668.78361,15403.07783,0.0
6,0.15641911,PK207,Jaffarabad,0.0,9548.27734,136810.86363,45617.73795,29425.75282,12744.8376,0.0,148916.75436
7,0.3554402,PK208,Jhal Magsi,0.0,12438.54996,51138.83841,31957.88658,4820.37114,0.0,34355.81223,0.0
8,0.49832225,PK209,Kachhi,0.0,10066.04114,60629.50047,55686.28884,25980.66017,32135.52398,60215.85544,0.0
9,0.9434911,PK210,Kalat,0.0,12779.25176,48366.49164,28522.6054,14895.29905,0.0,14499.34213,58217.35617
10,2.2015545,PK211,Kech,0.0,14333.07392,64270.95958,79407.44821,42708.35557,0.0,119564.97222,184476.23587
11,0.7585757,PK212,Kharan,0.0,8588.53148,37053.72878,17097.81342,6252.41439,0.0,0.0,66750.38709
12,2.8262496,PK213,Khuzdar,0.0,57695.75931,178288.57861,54749.61003,60978.51901,22271.61646,24130.67017,116729.69118
13,0.28203654,PK214,Killa Abdullah,0.0,8637.12511,42965.90803,13631.44591,85326.43694,10748.88321,39751.73475,0.0
14,1.1710682,PK215,Killa Saifullah,0.0,19851.31791,93380.93234,32566.68922,45427.747,0.0,46692.01865,0.0
15,0.71964014,PK216,Kohlu,0.0,10841.83802,36864.7614,19046.48575,31448.92978,0.0,24422.25135,0.0
16,1.2652731,PK217,Lasbela,0.0,27830.2502,118415.30796,35420.74896,53616.43364,0.0,46942.48853,94471.07406
17,0.30422506,PK218,Lehri,0.0,3815.28248,23691.31476,20421.45642,6289.33746,0.0,55077.65646,0.0
18,0.35663244,PK219,Loralai,0.0,10867.73946,51421.69473,14954.43918,27628.66113,0.0,0.0,60236.82581
19,0.43941626,PK220,Mastung,0.0,12516.82284,52812.68955,38127.02565,15318.38601,18263.41118,42033.5165,0.0
20,0.55652255,PK221,Musakhel,0.0,14414.25142,54426.16331,36682.87751,17242.04599,16114.92944,20989.61189,0.0
21,0.29746974,PK222,Nasirabad,0.0,15690.86656,132485.87173,36892.8812,9689.24554,48007.17913,0.0,59015.92874
22,0.5452673,PK223,Nushki,0.0,6504.71915,17498.18467,11578.6512,12951.12389,6615.41756,66199.1443,0.0
23,1.5951756,PK224,Panjgur,0.0,9605.10612,22976.3001,5623.1561,30270.31541,0.0,0.0,204343.55708
24,0.57322234,PK225,Pishin,0.0,19208.77386,129105.25646,68442.23639,83931.6543,86150.78777,54049.27107,64787.26381
25,0.35198358,PK226,Quetta,0.0,7132.40656,32674.97986,11991.044,78451.68474,0.0,17900.90483,961737.47539
26,0.29001522,PK227,Sherani,0.0,7340.67482,38970.89854,23746.09155,747.45794,33553.26521,8429.62102,0.0
27,0.46320465,PK228,Sibi,0.0,5209.04345,14873.35065,15798.43013,9549.84466,0.0,6264.0817,75478.42606
28,0.072524294,PK229,Sohbatpur,0.0,3801.92042,53169.75738,26616.24167,4582.81146,16413.18759,10730.3336,0.0
29,3.573732,PK230,Washuk,0.0,10283.15556,56916.60432,45841.70928,2075.86497,4454.82659,0.0,16992.42193
30,1.1316906,PK231,Zhob,0.0,14072.0592,44268.16387,33547.83049,14138.97853,0.0,7576.64588,131902.29845
31,0.30705035,PK232,Ziarat,0.0,10199.91698,40440.38391,20958.05556,0.0,26890.71247,0.0,0.0
32,0.3410207,PK233,Shaheed Sikandarabad,0.0,8751.77832,31439.60286,13754.89937,9699.25798,5881.37265,44902.11872,0.0
33,0.4060931,PK234,Duki,0.0,8819.90424,35441.26113,15142.91821,12841.03856,0.0,0.0,70171.02106
34,0.15424407,PK235,Chaman,0.0,5040.73806,30423.01067,10889.19543,46615.21728,0.0,0.0,162876.43988
35,0.087644935,PK401,Islamabad,0.0,1898.48514,31361.82043,6229.83182,139189.70923,0.0,33285.74875,1779667.26302
36,0.16018462,PK501,Abbottabad,0.0,4038.2486,88495.472,6554.03802,422083.84359,551.06281,66955.63954,902602.09318
37,0.13451374,PK502,Bajaur,0.0,2902.10816,49506.66341,12563.87485,383611.96242,41677.14059,131257.36595,211417.74555
38,0.19561182,PK503,Bannu,0.0,5636.07021,54719.72945,21539.38824,488938.97684,0.0,144947.98262,545733.65934
39,0.14627473,PK504,Batagram,0.0,3682.98377,33015.28285,4021.9576,287017.75972,0.0,84094.62104,129070.45839
40,0.17405613,PK505,Buner,0.0,8817.0664,88716.76896,30618.88969,225510.7614,14203.47245,400945.51433,121438.88104
41,0.0977768,PK506,Charsadda,0.0,371.09265,18797.04177,0.0,546405.38652,0.0,382745.34563,855754.12424
42,0.60660887,PK507,Chitral Lower,0.0,5307.31864,37600.08847,40743.4038,48059.70606,20393.35936,58624.38221,112993.4946
43,0.8661933,PK508,Chitral Upper,0.0,3771.19289,39490.78104,36218.96416,9822.5115,123388.23364,21742.91379,0.0
44,0.8600089,PK509,D. I. Khan,0.0,35466.87282,199363.27863,223180.44218,333782.70712,86600.09965,324507.83638,346054.80352
45,0.13302058,PK510,Hangu,0.0,4063.42975,35364.5589,30218.67818,224878.25485,16019.23156,97578.58516,143080.07994
46,0.19067927,PK511,Haripur,0.0,5814.49595,93526.92515,20740.64529,349670.95328,12221.25926,254354.294,509541.97157
47,0.25592497,PK512,Karak,0.0,9150.17061,91695.1295,29371.15168,372483.61243,71736.95374,121053.66915,57795.22927
48,0.2679823,PK513,Khyber,0.0,8896.06162,69342.40938,23990.23442,114356.10629,25679.94332,78734.41675,467003.9183
49,0.33356827,PK514,Kohat,0.0,12395.31337,90629.86888,61945.724,214853.87879,78817.42785,209559.76039,484763.02039
50,0.08147628,PK515,Kohistan Lower,0.0,1987.59909,14931.81365,11096.72762,70389.16797,8840.91241,52062.97738,69939.17744
51,0.5442638,PK516,Kohistan Upper,0.0,4170.69912,37802.73063,59685.12766,33724.92051,65225.43615,56992.01502,58293.7132
52,0.121457994,PK517,Kolai Palas Kohistan,0.0,1202.65534,19320.8309,9727.38624,80743.97499,7460.57055,120038.49074,38259.99055
53,0.33052105,PK518,Kurram,0.0,11399.64178,78492.98446,47478.87501,237111.72559,136692.03775,72843.75888,111508.7344
54,0.3208262,PK519,Lakki Marwat,0.0,15237.4093,114732.38792,134983.75141,202464.83602,41571.42381,223215.61883,86805.84086
55,0.15815009,PK520,Lower Dir,0.0,3534.1488,63354.8437,2348.36512,591344.27296,0.0,300576.26521,334814.83632
56,0.08893864,PK521,Malakand,0.0,3553.46862,29052.41381,13352.94471,231911.5528,15533.92322,73383.2752,402984.07064
57,0.39649743,PK522,Mansehra,0.0,8380.06393,106736.29671,27275.31971,533617.43346,36225.53164,164115.76423,826918.61408
58,0.1602755,PK523,Mardan,0.0,3643.0927,37810.72719,1209.12924,616641.84127,0.0,350171.67079,1538892.79025
59,0.22193259,PK524,Mohmand,0.0,6806.22998,82652.81005,22518.67292,316783.31342,48417.82224,56323.43494,0.0
60,0.47539592,PK525,North Waziristan,0.0,16524.91652,89609.97327,58476.59502,185530.79416,35041.96462,103399.63243,55755.60521
61,0.16826107,PK526,Nowshera,0.0,5858.00667,54902.82639,33645.17322,242259.75911,0.0,248085.3354,948784.73133
62,0.13322082,PK527,Orakzai,0.0,3916.29304,44344.15427,41986.16524,184283.88998,20717.71067,19602.69527,0.0
63,0.15006968,PK528,Peshawar,0.0,1375.97027,38795.44262,5358.21265,460916.8845,0.0,222263.71042,2859335.09625
64,0.13643092,PK529,Shangla,0.0,4282.32433,53624.12599,13014.55986,406016.9742,0.0,261087.04466,34980.7727
65,0.5960644,PK530,South Waziristan,0.0,21602.21967,116703.38491,45161.95011,240921.06446,94895.57542,100386.80376,0.0
66,0.1446983,PK531,Swabi,0.0,4864.49271,62618.04571,18415.53656,324320.73811,0.0,449920.87071,930920.81293
67,0.5296581,PK532,Swat,0.0,11916.7551,112162.03001,21843.94204,474696.29097,0.0,362675.1858,1218521.99417
68,0.26997706,PK533,Tank,0.0,12204.84589,75492.78039,56702.76039,126060.07557,42381.38454,56426.97584,76665.16021
69,0.044630244,PK534,Tor Ghar,0.0,1074.27923,18336.98275,9383.58385,127825.64742,0.0,130152.09308,0.0
70,0.3697383,PK535,Upper Dir,0.0,10222.62184,76046.88113,15354.58063,439036.18889,40690.37049,109371.07516,311882.35592
71,0.67037296,PK601,Attock,0.0,40185.93891,363517.02444,232534.34792,369133.70472,100444.01678,262324.92532,766623.16013
72,0.7988429,PK602,Bahawalnagar,0.0,33817.29832,385322.66827,380081.64716,1247194.29017,247383.90463,328831.77117,788585.97425
73,2.2156866,PK603,Bahawalpur,0.0,35661.70128,372051.61586,114494.59591,1872878.51218,138167.83917,248433.79505,1240360.11846
74,0.80575097,PK604,Bhakkar,0.0,51010.14406,408120.91457,174604.29746,547682.37845,50727.61745,222908.90522,255537.0018
75,0.6252309,PK605,Chakwal,0.0,41461.85939,292127.78827,252347.05748,268318.36621,195523.03336,375389.21328,354925.33783
76,0.24744707,PK606,Chiniot,0.0,7648.26447,184034.81844,54127.73873,630638.34737,48831.36849,102945.39566,569410.76844
77,1.1046187,PK607,Dera Ghazi Khan,0.0,59446.5724,341142.86303,153899.68187,1207390.45136,30853.44875,299956.17823,628850.73209
78,0.56308216,PK608,Faisalabad,0.0,27399.35732,252689.12852,189497.57139,1838598.19497,139226.30326,1225694.359,6072457.14671
79,0.345989,PK609,Gujranwala,0.0,17155.19704,141731.54906,100843.96079,776242.43987,50692.26084,671796.05776,3866111.91462
80,0.30475974,PK610,Gujrat,0.0,10806.06899,111849.25333,49957.91465,964400.38662,38088.92627,692837.90923,1556054.6488
81,0.21740721,PK611,Hafizabad,0.0,11523.40462,142560.50274,100978.51413,326656.71886,81387.05882,238967.66796,473989.86331
82,0.60034066,PK612,Jhang,0.0,14112.06867,332605.77016,67719.42096,1740956.0336,94749.05756,281262.48958,563072.05864
83,0.34370404,PK613,Jhelum,0.0,18159.98768,115960.80535,117918.54058,323018.5488,56141.70824,328942.40151,579299.22745
84,0.37671867,PK614,Kasur,0.0,11435.68981,246346.89509,79736.70666,1183607.92871,12177.3908,627354.40674,1769990.58214
85,0.40874436,PK615,Khanewal,0.0,4703.48804,238653.76025,10395.76789,2011041.16803,26060.0287,471297.26367,662492.87475
86,0.63114727,PK616,Khushab,0.0,40842.33503,303098.69735,199870.73958,218997.28986,80368.05083,292652.5082,366445.89778
87,0.16416717,PK617,Lahore,0.0,5315.57704,58921.16854,28616.28605,262408.24847,0.0,175602.74889,11797499.60059
88,0.6054958,PK618,Leiah,0.0,25747.7051,338183.04813,60159.36749,1066250.74791,29401.03511,128771.20739,236996.28227
89,0.24849492,PK619,Lodhran,0.0,2258.36355,127453.65025,1265.51263,1320723.42356,3735.16196,160979.97857,322217.73506
90,0.2628892,PK620,Mandi Bahauddin,0.0,8466.28411,163651.40986,63262.80498,814365.12533,16330.12716,398541.50779,457699.0763
91,0.57298875,PK621,Mianwali,0.0,25864.89165,321426.93911,120380.62407,433259.02021,129198.21881,424985.4818,289765.12387
92,0.34089276,PK622,Multan,0.0,3096.85495,117860.59121,6046.77926,1743469.29705,0.0,369813.24704,2917660.43778
93,0.7191982,PK623,Muzaffargarh,0.0,14900.62167,308121.83891,32726.28202,2822502.21899,34835.24182,420957.72362,701417.41815
