ADM3_PCODE,ADM3_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30,year,total,perc_10,perc_11,perc_12,perc_13,perc_21,perc_22,perc_23,perc_30,perc_total
PK21708,Lakhra,0.0,1695.77606,1086.32734,0.0,0.0,0.0,0.0,0.0,1975,2782.1034,0.0,0.6095302065336609,0.3904697934663392,0.0,0.0,0.0,0.0,0.0,1.0
PK21709,Lairi,0.0,582.04736,485.97727,0.0,0.0,0.0,0.0,0.0,1975,1068.02463,0.0,0.5449755966770168,0.45502440332298333,0.0,0.0,0.0,0.0,0.0,1.0
PK22401,Gowargo,0.0,2879.50326,2239.29229,0.0,0.0,0.0,0.0,0.0,1975,5118.79555,0.0,0.5625353136051703,0.4374646863948297,0.0,0.0,0.0,0.0,0.0,1.0
PK22402,Jaheen Parome,0.0,2764.17832,3359.10707,581.49632,0.0,0.0,0.0,0.0,1975,6704.78171,0.0,0.4122696963985126,0.5010017052441816,0.0867285983573058,0.0,0.0,0.0,0.0,1.0
PK22403,Panjgur,0.0,2639.31872,5963.40248,0.0,25292.09393,0.0,42820.50581,53786.06175,1975,130501.38269,0.0,0.020224450236436035,0.045696086563050346,0.0,0.19380709543959546,0.0,0.3281230047325869,0.41214936302833133,1.0
PK22404,Gichk,0.0,1124.85141,571.64258,0.0,0.0,0.0,0.0,0.0,1975,1696.49399,0.0,0.6630447361620185,0.3369552638379815,0.0,0.0,0.0,0.0,0.0,1.0
PK23003,Washuk,0.0,1832.821,3918.75151,0.0,2692.95479,0.0,5798.95482,0.0,1975,14243.48212,0.0,0.1286778741714038,0.2751259472216756,0.0,0.18906576125922778,0.0,0.4071304173476928,0.0,1.0
PK23004,Nag,0.0,2993.12836,17367.64517,4259.77726,0.0,0.0,0.0,0.0,1975,24620.550789999998,0.0,0.12157032495047608,0.7054125359800694,0.1730171390694546,0.0,0.0,0.0,0.0,1.0
PK20201,Barkhan,0.0,7526.05022,33853.25358,0.0,0.0,0.0,0.0,0.0,1975,41379.303799999994,0.0,0.18187957575061958,0.8181204242493805,0.0,0.0,0.0,0.0,0.0,1.0
PK20202,Rakhni,0.0,5757.35773,18158.33108,0.0,0.0,0.0,0.0,0.0,1975,23915.68881,0.0,0.24073560145976827,0.7592643985402318,0.0,0.0,0.0,0.0,0.0,1.0
PK20402,Phelawagh,0.0,3527.38763,20558.45716,6793.57041,0.0,0.0,0.0,0.0,1975,30879.415200000003,0.0,0.11423103731575848,0.6657657545276311,0.22000320815661042,0.0,0.0,0.0,0.0,1.0
PK21601,Kahan,0.0,3139.14241,8871.72153,5152.21922,0.0,0.0,0.0,0.0,1975,17163.083160000002,0.0,0.18290084483864957,0.5169072157545848,0.30019193940676564,0.0,0.0,0.0,0.0,1.0
PK21602,Kohlu,0.0,4113.80101,17875.72318,2515.27528,0.0,6913.34994,0.0,0.0,1975,31418.149409999998,0.0,0.13093708850625776,0.5689616834755514,0.08005803420106658,0.0,0.22004319381712434,0.0,0.0,1.0
PK21603,Mawand,0.0,4628.93964,9509.43972,1297.62958,0.0,0.0,0.0,0.0,1975,15436.00894,0.0,0.2998793054598995,0.6160555981123965,0.08406509642770393,0.0,0.0,0.0,0.0,1.0
PK21902,Mekhtar,0.0,5661.37759,6078.45236,616.83414,0.0,0.0,0.0,0.0,1975,12356.66409,0.0,0.45816391452945937,0.4919169377533836,0.04991914771715705,0.0,0.0,0.0,0.0,1.0
PK22102,Kingri,0.0,4545.68247,9506.8328,1130.04619,0.0,0.0,0.0,0.0,1975,15182.56146,0.0,0.2994015523649327,0.6261679114585978,0.07443053617646939,0.0,0.0,0.0,0.0,1.0
PK23401,Duki,0.0,9427.38491,25293.29534,519.53435,12185.77413,0.0,26897.77438,0.0,1975,74323.76311,0.0,0.12684213655930426,0.3403123615063145,0.006990151309091863,0.16395528993822497,0.0,0.36190006068706443,0.0,1.0
PK60701,D.G Khan (Tribal Area),0.0,34862.06941,26515.97363,0.0,0.0,0.0,0.0,0.0,1975,61378.04304,0.0,0.5679892626632039,0.432010737336796,0.0,0.0,0.0,0.0,0.0,1.0
PK62901,Jampur,0.0,13384.03583,85116.57636,36620.86771,11561.52554,8335.12053,79332.31653,0.0,1975,234350.4425,0.0,0.05711120357709587,0.363202114969337,0.15626540884385143,0.04933434482420489,0.03556690758115381,0.33852002020435695,0.0,0.9999999999999998
PK62903,Rajanpur (Tribal Area),0.0,4998.49308,7011.5609,2433.68923,0.0,2282.02587,0.0,0.0,1975,16725.769080000002,0.0,0.298849820064597,0.419207084975491,0.14550537068636843,0.0,0.13643772427354353,0.0,0.0,1.0
PK20301,Dalbandin,0.0,5898.12753,17569.1302,2025.08141,0.0,13204.44818,0.0,0.0,1975,38696.787319999996,0.0,0.15241904918943025,0.45402038300268904,0.05233202935566074,0.0,0.34122853845222006,0.0,0.0,1.0
PK20302,Nokkundi,0.0,460.8174,2253.13599,3475.00144,0.0,0.0,0.0,0.0,1975,6188.954830000001,0.0,0.07445803252049264,0.3640575916111509,0.5614843758683564,0.0,0.0,0.0,0.0,1.0
PK20303,Taftan,0.0,1303.41368,6831.20567,0.0,0.0,0.0,0.0,0.0,1975,8134.619350000001,0.0,0.16023044520208557,0.8397695547979144,0.0,0.0,0.0,0.0,0.0,1.0
PK20304,Chagai,0.0,2969.38936,8772.87926,4336.09032,0.0,0.0,0.0,0.0,1975,16078.358939999998,0.0,0.18468236535090068,0.5456327534879627,0.26968488116113676,0.0,0.0,0.0,0.0,1.0
PK21201,Kharan,0.0,5936.54642,10233.06852,941.34566,6931.28785,0.0,9683.49334,0.0,1975,33725.74179,0.0,0.1760241911642768,0.30342011700493426,0.027911785183598773,0.20551921120546537,0.0,0.2871246954417248,0.0,1.0
PK21202,Sar Kharan,0.0,1513.80088,1530.07991,0.0,0.0,0.0,0.0,0.0,1975,3043.88079,0.0,0.49732594159838955,0.5026740584016104,0.0,0.0,0.0,0.0,0.0,1.0
PK21203,Tomulk,0.0,1831.85809,7899.61649,1296.33595,5604.79184,0.0,16770.73872,0.0,1975,33403.34109,0.0,0.05484056475262008,0.2364918068739213,0.038808571469160176,0.16779135431089895,0.0,0.5020677025933995,0.0,1.0
PK22301,Nushki,0.0,7086.522,18854.11459,14980.60389,0.0,22223.35869,0.0,0.0,1975,63144.59917,0.0,0.1122268902352429,0.29858633735626894,0.23724283766009374,0.0,0.3519439347483944,0.0,0.0,1.0
PK23001,Mashkhel,0.0,2306.34441,12669.98444,1530.20871,0.0,0.0,0.0,0.0,1975,16506.53756,0.0,0.13972308860150803,0.7675737200455017,0.09270319135299021,0.0,0.0,0.0,0.0,1.0
PK23002,Basima,0.0,1868.72039,8957.65146,660.56728,0.0,0.0,0.0,0.0,1975,11486.939129999999,0.0,0.16268218790500374,0.7798118679505878,0.057505944144408475,0.0,0.0,0.0,0.0,1.0
PK23005,Shaogari,0.0,1405.12497,2841.69563,0.0,0.0,0.0,0.0,0.0,1975,4246.8206,0.0,0.33086515827864266,0.6691348417213574,0.0,0.0,0.0,0.0,0.0,1.0
PK20401,Dera Bugti,0.0,3287.19745,15689.72918,7418.79262,2818.08624,0.0,10663.62934,0.0,1975,39877.43483,0.0,0.08243252014613098,0.39344880749943667,0.1860398656941395,0.07066869401238264,0.0,0.26741011264791026,0.0,1.0
PK20403,Sui,0.0,4912.83036,25314.57757,8445.75563,0.0,0.0,5127.77927,0.0,1975,43800.94283,0.0,0.1121626623213946,0.5779459512607026,0.19282132037156424,0.0,0.0,0.11707006604633857,0.0,1.0
PK20702,Jhat Pat,0.0,7021.64296,44955.24928,2970.1977,2093.28003,0.0,40704.90231,0.0,1975,97745.27228,0.0,0.07183613893760386,0.45992249273419283,0.030387123906019775,0.02141566524060226,0.0,0.4164385791815812,0.0,0.9999999999999999
PK21802,Lehri,0.0,1708.70535,11366.86006,8256.70291,0.0,0.0,0.0,0.0,1975,21332.268320000003,0.0,0.08009956205163651,0.5328481664250884,0.3870522715232751,0.0,0.0,0.0,0.0,1.0
PK22201,Chattar,0.0,1639.68943,15529.97485,13083.21168,0.0,0.0,0.0,0.0,1975,30252.87596,0.0,0.05419945634814945,0.5133387936582807,0.43246174999356984,0.0,0.0,0.0,0.0,1.0
PK22202,Dera Murad Jamali,0.0,9791.21601,37032.55668,1660.22578,2286.16279,0.0,32644.6145,0.0,1975,83414.77576,0.0,0.11737987569697687,0.4439567971332757,0.01990325772470793,0.027407168204560305,0.0,0.3913529012404792,0.0,1.0
PK22801,Sibi,0.0,5484.44677,8491.52807,3426.61248,4036.06714,0.0,45181.09461,0.0,1975,66619.74906999999,0.0,0.08232463866288772,0.12746262465020122,0.051435385570118605,0.06058364368438472,0.0,0.6781937074324079,0.0,1.0000000000000002
PK22901,Sohbatpur,0.0,4614.15049,53292.61343,15331.75745,0.0,0.0,0.0,0.0,1975,73238.52137,0.0,0.06300168823301845,0.7276582382209281,0.20934007354605333,0.0,0.0,0.0,0.0,0.9999999999999999
PK62904,Rojhan,0.0,16671.50486,47101.70018,22109.1372,0.0,2077.92497,12859.1449,0.0,1975,100819.41210999999,0.0,0.1653600681762595,0.46718880019464143,0.21929444674679927,0.0,0.02061036586617724,0.12754631901612265,0.0,1.0000000000000002
PK71002,Kashmore,0.0,8820.73618,65847.48735,30967.19571,3129.62175,11803.40394,0.0,0.0,1975,120568.44493,0.0,0.07315957492129196,0.5461419643276475,0.25684328704727866,0.025957220828526115,0.09789795287525568,0.0,0.0,1.0
PK71003,Tangwani,0.0,6138.54245,64480.18327,19360.06756,6163.36873,10299.82015,4644.38943,0.0,1975,111086.37159,0.0,0.05525918582214807,0.5804508901234516,0.174279412342808,0.05548267210264006,0.09271902576865865,0.041808813840293696,0.0,1.0
PK20501,Gwadar,0.0,1603.6849,4494.92581,4359.21446,2729.76185,0.0,44022.25348,0.0,1975,57209.8405,0.0,0.028031626831751085,0.07856910228582091,0.07619693433684718,0.047714900551068654,0.0,0.7694874359945122,0.0,1.0
PK20502,Jiwani,0.0,228.15653,756.12169,3551.23009,0.0,0.0,0.0,0.0,1975,4535.50831,0.0,0.05030451151350663,0.16671156534602402,0.7829839231404693,0.0,0.0,0.0,0.0,0.9999999999999999
PK20505,Sunster,0.0,558.10105,910.00789,0.0,0.0,0.0,0.0,0.0,1975,1468.10894,0.0,0.3801496161449708,0.6198503838550291,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
PK21102,Dasht,0.0,710.21275,6897.60445,10892.70845,0.0,0.0,0.0,0.0,1975,18500.52565,0.0,0.03838878761804263,0.3728328902914172,0.5887783220905402,0.0,0.0,0.0,0.0,1.0
PK21104,Mand,0.0,1707.43946,7102.70774,10713.78802,0.0,11064.86989,0.0,0.0,1975,30588.80511,0.0,0.05581909636090391,0.23219958133238763,0.35025192979824765,0.0,0.36172939250846076,0.0,0.0,1.0
PK20601,Harnai,0.0,3702.58277,13987.32322,3339.05934,2766.33027,0.0,6533.38137,0.0,1975,30328.676969999997,0.0,0.12208190860624939,0.46119134157535924,0.1100957797566598,0.09121170279654306,0.0,0.21541926726518862,0.0,1.0000000000000002
PK20602,Shahrigh,0.0,3225.07797,13827.62624,2259.99246,0.0,0.0,0.0,0.0,1975,19312.69667,0.0,0.16699262796426448,0.7159863004258534,0.11702107160988201,0.0,0.0,0.0,0.0,1.0
PK20902,Mach,0.0,2551.9853,8783.21807,775.82755,0.0,7211.8509,0.0,0.0,1975,19322.881820000002,0.0,0.13207063644919603,0.4545501106832314,0.040150716504252774,0.0,0.3732285363633197,0.0,0.0,0.9999999999999998
PK21901,Loralai,0.0,7706.39463,22097.75177,5641.2992,3473.11056,0.0,34831.95708,0.0,1975,73750.51324,0.0,0.10449275932388073,0.2996284473043485,0.07649166022264824,0.04709269681551575,0.0,0.47229443633360674,0.0,1.0
PK22001,Dasht Spenzend,0.0,4366.98354,7512.10036,1003.41639,0.0,0.0,0.0,0.0,1975,12882.500290000002,0.0,0.3389857125320507,0.5831244083752316,0.07788987909271763,0.0,0.0,0.0,0.0,0.9999999999999999
PK22602,Quetta City,0.0,3308.42316,14445.02818,3834.04657,52209.50111,0.0,65403.71455,199282.22506,1975,338482.93863,0.0,0.009774268603879262,0.04267579405468954,0.011327148675552729,0.15424559158377807,0.0,0.19322603028300234,0.5887511667990981,1.0
PK22603,Quetta Saddar,0.0,3457.61789,5970.89908,1859.72273,4357.86715,6127.9499,7711.63158,13418.25242,1975,42903.94075,0.0,0.08058975072120851,0.1391690128138171,0.043346198449148284,0.1015726544886206,0.1428295348370767,0.17974180099062345,0.31275104769950535,1.0
PK23201,Sinjawi,0.0,9153.83769,11425.36948,9523.0574,0.0,0.0,0.0,0.0,1975,30102.26457,0.0,0.30409133069419436,0.37955182585786434,0.3163568434479413,0.0,0.0,0.0,0.0,1.0
PK23202,Ziarat,0.0,3054.93816,10592.57096,7639.26367,0.0,0.0,0.0,0.0,1975,21286.77279,0.0,0.14351344800537988,0.49761281639535926,0.3588737355992609,0.0,0.0,0.0,0.0,1.0
PK20701,Gandakha,0.0,4818.46815,20132.59524,2141.88736,0.0,0.0,0.0,0.0,1975,27092.95075,0.0,0.1778495149702363,0.7430934867808742,0.07905699824888952,0.0,0.0,0.0,0.0,1.0
PK20703,Usta Mohammad,0.0,3855.60527,36907.08689,7616.51213,9528.19973,0.0,14194.10106,0.0,1975,72101.50508,0.0,0.053474684969780105,0.5118767888277762,0.10563596587268355,0.13214980352252031,0.0,0.19686275680723975,0.0,0.9999999999999999
PK20801,Gandawa,0.0,5687.30677,18515.91954,5761.16813,0.0,0.0,0.0,0.0,1975,29964.394439999996,0.0,0.18980215940582848,0.6179307102993803,0.1922671302947913,0.0,0.0,0.0,0.0,1.0
PK20802,Jhal Magsi,0.0,7255.31887,23960.98907,9351.29786,0.0,0.0,0.0,0.0,1975,40567.6058,0.0,0.17884513337486632,0.5906434111031517,0.23051145552198204,0.0,0.0,0.0,0.0,1.0
PK22203,Tamboo,0.0,11723.45708,30724.80312,1591.5091,0.0,0.0,0.0,0.0,1975,44039.76930000001,0.0,0.26620160065189075,0.6976604012319382,0.03613799811617087,0.0,0.0,0.0,0.0,0.9999999999999998
PK70701,Garhi Khairo,0.0,6034.85376,47751.15887,7513.82332,0.0,0.0,0.0,0.0,1975,61299.83595,0.0,0.09844812251899672,0.7789769439015929,0.12257493357941035,0.0,0.0,0.0,0.0,1.0
PK70702,Jacobabad,0.0,4107.36582,51098.2608,25557.45811,12715.98351,0.0,43216.40667,0.0,1975,136695.47491,0.0,0.030047562457384058,0.373810916810838,0.1869663800270417,0.09302417302673828,0.0,0.31615096767799805,0.0,1.0
PK70904,Qubo Saeed Khan,0.0,3672.30066,29569.36593,7941.2916,0.0,0.0,0.0,0.0,1975,41182.95819,0.0,0.08917039526538198,0.7180000473394843,0.1928295573951338,0.0,0.0,0.0,0.0,1.0
PK70905,Shahdad Kot,0.0,2646.73379,30737.62389,21618.95253,0.0,0.0,0.0,0.0,1975,55003.310209999996,0.0,0.04811953644053236,0.5588322552341891,0.39304820832527854,0.0,0.0,0.0,0.0,1.0
PK71304,Rato Dero,0.0,4427.90108,37688.95419,21870.8408,5493.61302,13070.90998,31521.18376,0.0,1975,114073.40283,0.0,0.03881624436678514,0.3303921269550156,0.1917260312870076,0.04815857933322948,0.11458332666273807,0.27632369139522406,0.0,1.0
PK72001,Garhi Yasin,0.0,6403.22228,54770.99099,39820.66675,1769.17137,5287.54705,8937.88467,0.0,1975,116989.48310999999,0.0,0.05473331542100529,0.46817021097957395,0.3403781749557642,0.015122482149412758,0.04519677247422622,0.07639904402001764,0.0,1.0000000000000002
PK72004,Shikarpur,0.0,4607.01828,31517.53319,14203.25222,2289.6727,0.0,0.0,82430.82973,1975,135048.30612,0.0,0.0341138546077456,0.2333797001644318,0.10517164285925515,0.016954471816665834,0.0,0.0,0.6103803305519017,1.0
PK20903,Sanni,0.0,2640.22419,21603.43612,11540.167,0.0,0.0,0.0,0.0,1975,35783.82731,0.0,0.07378261042697838,0.6037206677990756,0.32249672177394595,0.0,0.0,0.0,0.0,1.0
PK21001,Kalat,0.0,12120.44266,20593.9035,4473.81538,5635.98594,0.0,23613.23465,0.0,1975,66437.38213,0.0,0.18243407960120359,0.30997463837005645,0.06733882697614353,0.08483154753105561,0.0,0.3554209075215408,0.0,1.0
PK21301,Khuzdar,0.0,19060.67423,28326.14095,1912.11692,5652.10371,0.0,0.0,64772.58015,1975,119723.61596000001,0.0,0.159205634386855,0.23659610280618187,0.015971092291756736,0.047209597410492375,0.0,0.0,0.541017573104714,1.0
PK21302,Mola,0.0,7589.22069,8265.67744,0.0,0.0,0.0,0.0,0.0,1975,15854.89813,0.0,0.478667262808834,0.521332737191166,0.0,0.0,0.0,0.0,0.0,1.0
PK21305,Zehri,0.0,4374.99765,6902.78538,6350.57719,0.0,0.0,0.0,0.0,1975,17628.360220000002,0.0,0.24817950140571837,0.39157274379772117,0.3602477547965604,0.0,0.0,0.0,0.0,1.0
PK21801,Bhag,0.0,2204.82523,12983.34789,15292.38169,0.0,5205.6108,0.0,0.0,1975,35686.165610000004,0.0,0.06178375267591546,0.3638201994545975,0.4285240912998161,0.0,0.1458719565696708,0.0,0.0,0.9999999999999999
PK20901,Dhadar,0.0,2321.2265,12763.1041,4212.73205,3729.73166,0.0,7103.76845,0.0,1975,30130.56276,0.0,0.07703893612905093,0.4235932863804234,0.13981590996344204,0.12378566207702653,0.0,0.2357662054500571,0.0,1.0
PK20904,Balanari,0.0,2673.09984,16423.44027,5087.73735,0.0,0.0,0.0,0.0,1975,24184.277459999998,0.0,0.11053048181494028,0.679095759514165,0.2103737586708948,0.0,0.0,0.0,0.0,1.0
PK20905,Khattan,0.0,819.11948,7935.15557,9413.43023,0.0,0.0,0.0,0.0,1975,18167.705280000002,0.0,0.04508656802693355,0.4367725834222691,0.5181408485507972,0.0,0.0,0.0,0.0,0.9999999999999999
PK21002,Khaliqabad,0.0,2580.6359,16870.4357,7008.63283,0.0,0.0,0.0,0.0,1975,26459.70443,0.0,0.0975307908985588,0.6375897260920386,0.26487948300940256,0.0,0.0,0.0,0.0,0.9999999999999999
PK22002,Kirdgap,0.0,3882.33414,4863.8639,0.0,0.0,0.0,0.0,0.0,1975,8746.19804,0.0,0.4438882040224189,0.5561117959775812,0.0,0.0,0.0,0.0,0.0,1.0
PK22003,Mastung,0.0,6479.274,30524.54865,12883.17461,9719.40571,5885.2633,6193.90763,0.0,1975,71685.5739,0.0,0.09038462897763032,0.4258115962436342,0.17971781362832892,0.1355838445760145,0.08209829369867121,0.08640382287572088,0.0,1.0
PK23301,Surab,0.0,9620.95907,28542.76957,11885.4097,0.0,9271.20106,0.0,0.0,1975,59320.339400000004,0.0,0.16218651422618124,0.4811632883206329,0.20035977238525374,0.0,0.1562904250679321,0.0,0.0,0.9999999999999999
PK21101,Buleda,0.0,2717.36483,12226.77253,30719.41604,0.0,0.0,0.0,0.0,1975,45663.553400000004,0.0,0.059508396251965794,0.26775779849844095,0.6727338052495931,0.0,0.0,0.0,0.0,0.9999999999999999
PK21105,Tump,0.0,1012.88928,3132.04841,6417.74036,1376.63905,0.0,12467.93058,0.0,1975,24407.24768,0.0,0.04149952888092296,0.12832452274274622,0.2629440420379263,0.05640287950730543,0.0,0.5108290268310991,0.0,1.0
PK21702,Dureji,0.0,6362.31489,13314.13858,0.0,0.0,0.0,0.0,0.0,1975,19676.45347,0.0,0.3233466284816214,0.6766533715183787,0.0,0.0,0.0,0.0,0.0,1.0
PK21705,Kanraj,0.0,1731.29158,2746.70822,0.0,0.0,0.0,0.0,0.0,1975,4477.9998,0.0,0.38662162959453467,0.6133783704054655,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
PK70302,Johi,0.0,9663.94227,39191.31814,8165.70243,1505.88152,0.0,46754.01861,0.0,1975,105280.86297,0.0,0.0917920123123778,0.3722549097186604,0.0775611274418109,0.014303468622109452,0.0,0.4440884819050415,0.0,1.0
PK70303,Khairpur Nathan Shah,0.0,3742.10901,34791.96269,30695.19395,8470.10536,0.0,50621.62201,0.0,1975,128320.99302,0.0,0.029162095164091805,0.27113227439392834,0.239206331151255,0.06600716812314457,0.0,0.39449213116758036,0.0,1.0
PK70804,Thano Bula Khan,0.0,18407.52766,11721.77551,3833.61613,531.52768,7008.29152,10548.06707,0.0,1975,52050.80557,0.0,0.3536453943108493,0.22519873384545583,0.07365142744706228,0.010211709005832396,0.13464328636710474,0.20264944902369547,0.0,1.0
PK70903,Qambar Ali Khan,0.0,6458.09257,38356.40166,28192.91905,465.45479,554.42921,0.0,55688.3269,1975,129715.62418000001,0.0,0.04978654353186029,0.29569608057988994,0.2173440495562668,0.0035882708266053685,0.004274189894277082,0.0,0.4293108656111005,1.0
PK21402,Dobandi,0.0,5466.15076,6543.97488,0.0,0.0,0.0,0.0,0.0,1975,12010.12564,0.0,0.4551285243673771,0.544871475632623,0.0,0.0,0.0,0.0,0.0,1.0
PK21403,Gulistan,0.0,898.44523,1854.42316,0.0,0.0,0.0,0.0,0.0,1975,2752.86839,0.0,0.3263669390311827,0.6736330609688174,0.0,0.0,0.0,0.0,0.0,1.0
PK21404,Killa Abdullah,0.0,3952.35489,19601.64298,19231.64484,34666.74223,11542.1478,5553.551,0.0,1975,94548.08374000002,0.0,0.04180259116481592,0.2073193046820813,0.2034059716417474,0.36665726959978256,0.12207701460920163,0.058737848302371096,0.0,0.9999999999999998
PK22501,Barshore,0.0,7116.28731,32136.98334,5026.34197,0.0,16418.51903,0.0,0.0,1975,60698.131649999996,0.0,0.11724063190337096,0.5294558904269008,0.08280884161283737,0.0,0.2704946360568909,0.0,0.0,1.0
PK22502,Huramzai,0.0,1356.4505,2974.52193,0.0,11806.96694,0.0,0.0,0.0,1975,16137.93937,0.0,0.08405351320885524,0.18431857139887123,0.0,0.7316279153922736,0.0,0.0,0.0,1.0
PK22503,Karezat,0.0,7187.42118,22094.96805,10213.40808,1641.56331,332.57243,6769.25974,0.0,1975,48239.19279,0.0,0.1489954695404844,0.45802939004775994,0.21172427416980413,0.03402965959953411,0.0068942370459594915,0.14032696959645788,0.0,0.9999999999999999
PK22504,Pishin,0.0,4068.33294,21534.87152,12940.22882,4971.56989,0.0,55218.56402,0.0,1975,98733.56719,0.0,0.04120516513062896,0.21811094375390003,0.131062101656858,0.0503533907615518,0.0,0.5592683986970611,0.0,1.0
PK22505,Saranan,0.0,4215.3597,14694.21832,7037.68189,3171.33703,5424.61979,0.0,0.0,1975,34543.21673,0.0,0.12203147532404114,0.4253865074250136,0.20373556825956898,0.09180780860069021,0.15703864039068605,0.0,0.0,1.0
PK22601,Panjpai,0.0,1074.97819,597.2969,0.0,0.0,0.0,0.0,0.0,1975,1672.27509,0.0,0.642823777276979,0.357176222723021,0.0,0.0,0.0,0.0,0.0,1.0
PK23501,Chaman,0.0,5785.70665,17467.64488,3588.62357,7106.25231,0.0,0.0,82661.13244,1975,116609.35985000001,0.0,0.04961614279884926,0.1497962505108461,0.030774747195389907,0.060940668220296375,0.0,0.0,0.7088721912746183,1.0
PK21501,Killa Saifullah,0.0,14435.41643,35818.23646,4836.62046,2444.35174,0.0,5668.36037,0.0,1975,63202.985459999996,0.0,0.228397698699469,0.566717477019637,0.07652518982763888,0.038674624659099134,0.0,0.08968500979415603,0.0,1.0
PK21502,Muslim Bagh,0.0,8603.8469,26601.7673,7757.8414,3244.46808,0.0,15015.2497,0.0,1975,61223.17337999999,0.0,0.14053252102104613,0.43450487505585755,0.12671413407221854,0.052994118090910376,0.0,0.24525435175996757,0.0,1.0000000000000002
PK23101,Kakar Khurasan,0.0,769.52899,6062.83992,8470.20668,0.0,0.0,0.0,0.0,1975,15302.57559,0.0,0.05028754705207112,0.3961973515074138,0.5535151014405151,0.0,0.0,0.0,0.0,1.0
PK23102,Zhob,0.0,13997.39696,33978.03216,5358.35012,2941.86631,0.0,0.0,57974.98622,1975,114250.63177,0.0,0.12251483202454767,0.2973990745924433,0.04689996052526861,0.025749234506836895,0.0,0.0,0.5074368983509034,1.0
PK21703,Gaddani,0.0,2657.42915,3822.3841,587.77318,6579.09609,0.0,0.0,10639.86642,1975,24286.54894,0.0,0.10941979268298627,0.15738687737987034,0.0242015932956179,0.2708946465079777,0.0,0.0,0.4380970901335478,1.0
PK21704,Hub,0.0,1688.69373,3881.23904,0.0,2032.44316,0.0,0.0,42051.74287,1975,49654.118800000004,0.0,0.034009137022486036,0.07816550034113182,0.0,0.040932015492740954,0.0,0.0,0.8468933471436412,1.0
PK21706,Sonmiani,0.0,4611.33026,3127.03422,2063.52661,0.0,0.0,0.0,0.0,1975,9801.891090000001,0.0,0.4704531215108614,0.31902356303369206,0.21052331545544642,0.0,0.0,0.0,0.0,0.9999999999999999
PK70201,Gulberg Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301031.08074,1975,301031.08074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
PK70202,Liaqatabad Town,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166610.55681,1975,166610.55681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
