ADM2_PCODE,ADM2_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30,year,total,perc_10,perc_11,perc_12,perc_13,perc_21,perc_22,perc_23,perc_30,perc_total
PK235,Chaman,0.0,5785.70665,17467.64488,3588.62357,7106.25231,0.0,0.0,82661.13244,1975,116609.35985000001,0.0,0.04961614279884926,0.1497962505108461,0.030774747195389907,0.060940668220296375,0.0,0.0,0.7088721912746183,1.0
PK401,Islamabad,0.0,6695.27086,33303.52417,21852.4038,90604.33736,19066.11782,61627.87136,48257.91479,1975,281407.44016,0.0,0.0237920889944959,0.11834628164438223,0.07765396603435704,0.3219685211893653,0.0677527140332877,0.21899872769874243,0.17148770040536943,1.0
PK501,Abbottabad,0.0,12874.95001,98633.3197,34293.4761,34977.53493,32360.7709,56402.10966,122784.98857,1975,392327.14986999996,0.0,0.03281687238384138,0.25140579675070346,0.08741040764413922,0.08915400053651659,0.08248414852431941,0.14376295313411064,0.3129658210263694,1.0
PK502,Bajaur,0.0,4882.5267,67650.76337,44470.06973,73723.49549,82408.90674,30126.5599,0.0,1975,303262.32193,0.0,0.01610001093748468,0.22307671767287787,0.14663895417995493,0.24310140152200346,0.27174133013141644,0.09934158555626278,0.0,1.0000000000000002
PK503,Bannu,0.0,11421.34669,67044.19455,44584.26204,93867.32901,10036.21481,7149.16884,97935.95767,1975,332038.47361,0.0,0.034397660505496384,0.20191694601255036,0.13427438560137164,0.28270015817580546,0.030226059952884146,0.021531145961106748,0.2949536437907853,1.0
PK504,Batagram,0.0,7039.50177,40582.2892,19772.70113,17319.20465,21090.45725,35481.17714,0.0,1975,141285.33114000002,0.0,0.04982471791798781,0.28723639512007726,0.13994871916609075,0.12258317625938359,0.14927563307404793,0.2511313584624125,0.0,0.9999999999999999
PK505,Buner,0.0,15466.53511,44711.58916,22503.36386,35907.82173,11979.04972,104897.19748,0.0,1975,235465.55706000002,0.0,0.06568491503858845,0.18988589973949713,0.09556966267582745,0.15249713027392015,0.050873893700502305,0.4454884985716645,0.0,1.0
PK506,Charsadda,0.0,5653.22808,70550.70527,61416.18244,52299.28672,23003.77425,133646.58125,128932.56489,1975,475502.32289999997,0.0,0.011888959964531858,0.14837089509831292,0.1291606359889772,0.10998744738203675,0.048377837798360836,0.2810639923584693,0.27115023140931116,1.0
PK507,Chitral Lower,0.0,6716.28759,29006.3142,23502.67596,6082.56786,5008.99262,14769.12589,0.0,1975,85085.96412,0.0,0.0789353174693744,0.3409059825553752,0.2762227143228144,0.07148732370736871,0.05886978741800029,0.17357887452706694,0.0,1.0
PK508,Chitral Upper,0.0,5604.88797,38430.62313,17744.83505,0.0,0.0,0.0,0.0,1975,61780.346150000005,0.0,0.09072283208630096,0.6220525705163923,0.28722459739730677,0.0,0.0,0.0,0.0,1.0
PK509,D. I. Khan,0.0,45179.02975,88596.40207,132325.85093,33623.93921,10565.67338,103356.42364,0.0,1975,413647.31898,0.0,0.10922113519653787,0.21418343116176142,0.31990017790106356,0.08128649133496675,0.025542709683344652,0.2498660547223257,0.0,1.0
PK510,Hangu,0.0,7625.78568,34103.37723,26935.62358,5762.37042,10357.51151,8862.97844,51914.02523,1975,145561.67209,0.0,0.052388692507496185,0.23428816624828314,0.1850461264511021,0.039587140881681804,0.07115548592761428,0.06088813293186182,0.3566462550519606,1.0
PK511,Haripur,0.0,13938.60702,80493.29965,60298.17545,39592.3323,8736.91777,39350.18945,85005.55174,1975,327415.07338,0.0,0.042571671719654654,0.24584481960175047,0.18416432336949118,0.12092397546416224,0.026684531288698115,0.12018441620227398,0.2596262623539693,0.9999999999999998
PK512,Karak,0.0,18248.03686,68672.11263,37906.24305,13468.33158,21696.25498,37783.02917,0.0,1975,197774.00827,0.0,0.09226711345753726,0.3472251648773241,0.1916644324579325,0.06809960367296146,0.10970225647841648,0.1910414290558283,0.0,1.0
PK513,Khyber,0.0,10232.53592,24983.65043,8857.16616,66214.29561,0.0,113452.69426,56408.06445,1975,280148.40683,0.0,0.03652541178365266,0.08918005535958878,0.031615979045616055,0.23635435360580237,0.0,0.4049735479268512,0.201350652278489,1.0
PK514,Kohat,0.0,19856.96487,33198.96949,50107.66375,39761.4858,23989.72309,75251.46161,81234.42395,1975,323400.69256,0.0,0.06140050199897445,0.10265583919193572,0.154939877689667,0.12294805396133504,0.0741795662220149,0.23268800389485475,0.25118815704121816,1.0
PK515,Kohistan Lower,0.0,2608.85125,21236.11883,6512.15031,7294.86806,9306.44041,9035.45288,0.0,1975,55993.88174,0.0,0.04659171982599541,0.37925784335879836,0.11630110482852908,0.13027973473731883,0.16620459451647226,0.1613650027328861,0.0,1.0
PK516,Kohistan Upper,0.0,6504.67022,32553.4167,24649.4312,5787.69965,8256.19011,5215.58967,0.0,1975,82966.99755,0.0,0.07840069439755205,0.39236585222192366,0.2970992313557573,0.06975905867284213,0.09951173784521264,0.06286342550671221,0.0,0.9999999999999999
PK517,Kolai Palas Kohistan,0.0,2308.00947,22398.60456,18917.17107,6999.19997,10461.87672,17056.97472,0.0,1975,78141.83651,0.0,0.029536155957950113,0.286640365268784,0.24208761804029427,0.08957045652624629,0.13388316921193896,0.2182822349947864,0.0,1.0000000000000002
PK518,Kurram,0.0,14455.07073,109443.24366,51748.67782,4876.96529,15195.57631,57438.97905,0.0,1975,253158.51286,0.0,0.05709889257405239,0.4323111335407613,0.2044121575663454,0.01926447281943478,0.060023959448692744,0.22688938405071338,0.0,1.0
PK519,Lakki Marwat,0.0,24938.74997,55346.43193,28350.03213,5834.58144,7400.68532,49187.59754,52210.3608,1975,223268.43912999998,0.0,0.11169850099359183,0.24789187466740006,0.126977338312886,0.02613258489527382,0.033147028522427596,0.22030698889492437,0.2338456837134964,1.0
PK520,Lower Dir,0.0,9666.97469,76326.64972,33910.64173,42653.62025,2500.3143,180032.41358,0.0,1975,345090.61427,0.0,0.02801285891373599,0.2211785732899759,0.0982659056136143,0.12360121801698051,0.007245384825342558,0.5216960593403507,0.0,0.9999999999999999
PK521,Malakand,0.0,6925.78214,20837.46541,23816.86121,23882.68061,0.0,125024.96798,0.0,1975,200487.75735,0.0,0.03454466363205095,0.10393385454266492,0.118794591374584,0.11912288772978287,0.0,0.6236040027209173,0.0,1.0
PK522,Mansehra,0.0,17645.01339,126533.43576,44432.41116,99472.16439,7217.44451,71473.78002,81647.986,1975,448422.23523,0.0,0.03934910449065869,0.28217475811630927,0.09908610160067152,0.2218270116310798,0.016095197657400074,0.15938946467126108,0.1820783618326196,1.0
PK523,Mardan,0.0,9871.573,85874.66894,39637.13348,129176.68342,18211.89443,207474.9326,181416.23169,1975,671663.1175599999,0.0,0.014697208677858018,0.1278537807047724,0.059013413783970646,0.19232362183183388,0.027114626296825244,0.30889731351292515,0.27010003519181475,1.0000000000000002
PK524,Mohmand,0.0,9329.78322,91275.14932,73217.7916,4747.60131,0.0,6250.41889,0.0,1975,184820.74434,0.0,0.050480173388095115,0.49385770870010337,0.3961557013605954,0.025687599771085305,0.0,0.033818816780120754,0.0,0.9999999999999999
PK525,North Waziristan,0.0,22441.85631,80101.39753,24079.95095,28690.62056,19762.7,20134.69541,0.0,1975,195211.22076,0.0,0.11496191777618593,0.4103319328578948,0.12335331368889288,0.14697218965334644,0.10123752068687182,0.10314312533680813,0.0,1.0
PK526,Nowshera,0.0,11484.76471,35996.97226,28389.23369,73509.49666,24498.06284,128454.82613,99752.64253,1975,402085.99882000004,0.0,0.028562956043493896,0.0895255551440243,0.07060487998416697,0.1828203341467447,0.060927420780366275,0.3194710248727282,0.24808782902847556,1.0
PK527,Orakzai,0.0,4678.00311,57647.63148,37263.5758,0.0,8632.15245,0.0,0.0,1975,108221.36283999999,0.0,0.04322624468254202,0.5326825496111078,0.3443273566522386,0.0,0.07976384905411159,0.0,0.0,1.0
PK528,Peshawar,0.0,12485.01257,41439.70348,44472.90223,109890.98426,27610.04771,1596.17819,721571.46503,1975,959066.2934699999,0.0,0.013017882762648189,0.043208382738660234,0.04637104080583678,0.11458121822048732,0.028788466342721756,0.0016643043352351215,0.7523687047944106,1.0
PK529,Shangla,0.0,8250.74545,69356.00629,38515.5816,15444.48767,23154.24164,46736.77603,0.0,1975,201457.83868000002,0.0,0.04095519689906761,0.3442705766349781,0.19118432845484348,0.07666362237972958,0.11493343615573429,0.23199283947564683,0.0,0.9999999999999999
PK530,South Waziristan,0.0,28160.54433,113331.2798,43493.4019,5156.73218,6947.07033,22712.89595,0.0,1975,219801.92448999998,0.0,0.1281178242426225,0.515606403642549,0.19787543717333902,0.023460814512725563,0.03160604870097969,0.10333347172778433,0.0,1.0
PK531,Swabi,0.0,11007.06244,55064.50866,25871.15608,105727.76869,6682.46197,268133.25568,0.0,1975,472486.21352,0.0,0.02329604996936927,0.116542043099569,0.05475536711909774,0.22376900249074594,0.01414318932232112,0.567494347998897,0.0,1.0
PK532,Swat,0.0,23747.11785,57165.18198,45201.7904,80072.17736,19094.37162,204362.9856,149423.3213,1975,579066.94611,0.0,0.04100927882264062,0.09871946994042526,0.07805969707587736,0.13827792779038958,0.03297437670768523,0.3529177187073963,0.25804153095558563,1.0
PK533,Tank,0.0,17420.2667,29082.95991,21010.96457,4050.54017,0.0,0.0,50022.89105,1975,121587.6224,0.0,0.1432733559234398,0.2391934255801354,0.1728051273251972,0.033313754229641064,0.0,0.0,0.4114143369415866,1.0
PK534,Tor Ghar,0.0,2629.73234,29510.1204,23839.637,1028.75156,13203.3126,5829.00703,0.0,1975,76040.56092999999,0.0,0.03458328433979899,0.3880839388752784,0.3135121139091261,0.013528984365949496,0.17363512891697971,0.0766565495928674,0.0,1.0000000000000002
PK535,Upper Dir,0.0,13473.94216,100052.54894,55039.03782,28218.03495,8160.17173,58869.9324,0.0,1975,263813.668,0.0,0.051073707674615255,0.3792546068538041,0.20862845445900094,0.10696199011948085,0.030931572999470216,0.2231496678936286,0.0,1.0
PK601,Attock,0.0,68987.59464,106422.9726,141576.63026,80270.91613,13731.81904,164992.94561,53084.46099,1975,629067.3392700001,0.0,0.10966647023839532,0.169175803537183,0.22505798890193904,0.1276030579224638,0.021828853896524118,0.26228185014575023,0.0843859753577443,0.9999999999999998
PK602,Bahawalnagar,0.0,67657.20148,154448.44843,414900.26119,32799.6025,33966.53502,139650.26479,156517.99696,1975,999940.31037,0.0,0.06766124015439016,0.15445766795105065,0.4149250279113938,0.03280156041300448,0.033968562590932685,0.13965860096021762,0.1565273400190106,1.0000000000000002
PK603,Bahawalpur,0.0,66752.13676,272568.73291,179160.62851,55211.45856,131314.76387,104109.82217,370883.51573,1975,1180001.05851,0.0,0.05656955667843946,0.23099024441060714,0.1518309049114143,0.04678932968900562,0.11128359836881212,0.08822858371115412,0.3143077822305673,1.0
PK604,Bhakkar,0.0,82166.88818,111648.05207,111700.1903,27062.85822,23032.16918,90662.93948,51594.34715,1975,497867.44458,0.0,0.16503768035950978,0.22425256619095887,0.22435728930665483,0.05435755744750527,0.04626164942242788,0.18210256659075807,0.10363069068218528,0.9999999999999998
PK605,Chakwal,0.0,58352.58478,61414.51774,221526.57575,27847.77693,16482.59614,134380.9919,0.0,1975,520005.0432399999,0.0,0.11221542086673245,0.11810369637445059,0.4260085140131189,0.053552897788238005,0.03169699285472646,0.2584224781027338,0.0,1.0000000000000002
PK606,Chiniot,0.0,32687.76153,49548.58006,103351.2389,8076.86091,0.0,30900.77409,243518.15796,1975,468083.37344999996,0.0,0.0698332036215588,0.1058541765643225,0.2207966459869138,0.017255175825771473,0.0,0.06601553450242509,0.5202452634990085,1.0
PK607,Dera Ghazi Khan,0.0,86884.82235,238839.33026,83938.72969,51246.40207,124919.92581,126758.02833,83474.65018,1975,796061.88869,0.0,0.10914330102271033,0.30002608296326577,0.10544246732892792,0.06437489697482078,0.1569223795094227,0.15923137400610032,0.10485949819475208,0.9999999999999999
PK608,Faisalabad,0.0,53610.37315,128302.187,734558.71101,167219.84698,149820.57015,238699.77723,1169404.02299,1975,2641615.48851,0.0,0.02029454073962856,0.04856959219010663,0.27807177623126633,0.06330211482607567,0.056715510187482325,0.09036128773027384,0.4426851780951666,1.0
PK609,Gujranwala,0.0,31080.19077,86620.65064,245816.10973,80008.33322,46765.85866,223104.13857,934809.27182,1975,1648204.5534100002,0.0,0.018856998487049217,0.05255455123017891,0.1491417489542949,0.048542720655921814,0.028373819598571833,0.1353619234386993,0.5671682376352839,0.9999999999999999
PK610,Gujrat,0.0,24139.21521,92869.4386,246394.78097,104414.61497,77382.27398,188478.88639,289587.43989,1975,1023266.65001,0.0,0.02359034686585759,0.09075780843545758,0.24079234964570775,0.10204047495242768,0.07562278510615368,0.18419332476843456,0.2830029102259611,1.0
PK611,Hafizabad,0.0,28173.99356,69265.3369,103450.71913,12385.31703,0.0,68683.64463,121047.3961,1975,403006.40735,0.0,0.06990954249402705,0.17187155250324582,0.25669745503613267,0.030732307983489932,0.0,0.17042817031529262,0.3003609716678119,1.0
PK612,Jhang,0.0,58561.41195,114753.0127,184633.6455,25272.8188,36309.27456,159555.7956,326940.5355,1975,906026.49461,0.0,0.06463542986699061,0.12665525057233074,0.2037839363400468,0.027894127765964182,0.040075290045054765,0.1761049997425086,0.3608509656671043,1.0
PK613,Jhelum,0.0,24918.01331,56271.51533,97347.9785,58758.62636,14678.85857,132497.72968,70627.15544,1975,455099.87719,0.0,0.05475284560359694,0.12364651838063924,0.2139046468240599,0.12911149684944612,0.032254147508529674,0.2911398932869485,0.15519045154677952,0.9999999999999998
PK614,Kasur,0.0,45101.40422,121027.45668,270764.46316,72846.83557,30065.40731,247871.85801,363156.95868,1975,1150834.38363,0.0,0.03919017789313841,0.10516496413519656,0.2352766540620256,0.06329914764991995,0.026124877512928222,0.2153844736791356,0.31555970506765557,1.0
PK615,Khanewal,0.0,35716.94657,115078.83468,404224.87895,48080.33781,97308.53202,154324.70395,149028.63049,1975,1003762.86447,0.0,0.035583052366515884,0.11464743193180706,0.4027095375394626,0.04790009623974986,0.096943745843178,0.15374617791970763,0.14846995815957895,1.0
PK616,Khushab,0.0,61081.88593,64492.19257,103138.37323,20411.59187,25697.20469,86684.71453,79543.53111,1975,441049.49393,0.0,0.13849213471650518,0.14622438854954384,0.23384761721633293,0.046279594809465016,0.05826376641093814,0.19654192040351356,0.1803505778937013,1.0
PK617,Lahore,0.0,8229.35036,27273.18196,75836.96594,48639.16434,17987.72707,60751.49649,3915468.93706,1975,4154186.8232199997,0.0,0.001980977435584193,0.006565227593413811,0.018255550163537693,0.011708468205649629,0.004330023620858083,0.014624160894841557,0.942535592086115,1.0
PK618,Leiah,0.0,60764.30501,172387.89697,126279.17706,32212.50008,34250.95933,40580.14195,88788.10826,1975,555263.08866,0.0,0.10943335916068309,0.31046165410709836,0.22742224296728566,0.05801304055297008,0.0616841998495827,0.07308272921207648,0.15990277415030363,1.0
PK619,Lodhran,0.0,24444.57165,131785.70508,141023.57869,25326.39411,47266.59766,58196.00193,140379.53435,1975,568422.38347,0.0,0.0430042383285037,0.23184467908441428,0.24809645571855438,0.04455558902411989,0.0831540048994123,0.10238161554218853,0.24696341740280695,1.0
PK620,Mandi Bahauddin,0.0,25129.23126,51598.52924,242926.38583,29871.17862,43508.83292,100944.44589,70044.07287,1975,564022.6766300001,0.0,0.04455358321786913,0.09148307573074536,0.4307032250573148,0.05296095326960683,0.07714021921948694,0.1789723180868129,0.12418662541816389,0.9999999999999998
PK621,Mianwali,0.0,55437.36817,66081.6652,91638.20122,35333.74565,0.0,211278.79189,51755.60554,1975,511525.37767,0.0,0.10837657443804141,0.1291855068872677,0.17914693037794596,0.06907525450828136,0.0,0.4130367741525859,0.10117895963587764,1.0
PK622,Multan,0.0,28124.02585,172590.66777,156410.1084,60631.76787,50517.61289,190208.56642,855360.55848,1975,1513843.30768,0.0,0.018577897532275466,0.1140082774052086,0.10331987967744305,0.040051547978845706,0.03337043710780042,0.12564613884081505,0.5650258214576117,1.0
PK623,Muzaffargarh,0.0,54566.84867,358902.00208,148878.67484,210778.54805,121957.39421,136441.475,232396.73746,1975,1263921.68031,0.0,0.04317265026786824,0.2839590519500961,0.11779106028427708,0.1667655135073739,0.09649125899959854,0.10795089373459851,0.1838695712561877,1.0
PK624,Nankana Sahib,0.0,22016.47364,73834.1779,167093.3672,28642.62195,37112.94292,128938.43949,57733.90338,1975,515371.92648,0.0,0.042719582710631775,0.14326387237327579,0.32421899334185866,0.05557660493001559,0.0720119607086131,0.2501852213228842,0.11202376461272086,1.0
PK625,Narowal,0.0,14952.43952,86835.69367,218591.85717,53162.9704,50117.59493,122942.46173,67759.93263,1975,614362.9500500001,0.0,0.024338120517819462,0.14134266017007185,0.3558024733623827,0.08653349033445672,0.08157652561229671,0.20011373036084662,0.11029299964212577,0.9999999999999998
PK626,Okara,0.0,43020.25895,185511.228,355215.3578,78914.34879,60407.59197,122779.38033,245351.27531,1975,1091199.4411499999,0.0,0.03942474430216126,0.17000671096797146,0.32552743742761037,0.07231890506361814,0.055358891960517576,0.11251781819151642,0.22484549208660493,1.0000000000000002
PK627,Pakpattan,0.0,34954.2044,76100.20395,234886.46407,40122.94764,58656.37534,57231.88601,122728.10777,1975,624680.18918,0.0,0.05595535924691865,0.12182266264901818,0.3760107462001137,0.06422958232862844,0.09389824802511595,0.09161789824826473,0.19646550330194035,0.9999999999999999
PK628,Rahim Yar Khan,0.0,59676.67007,557297.74446,377284.04802,152020.93635,99788.87369,230000.95172,57680.87347,1975,1533750.09778,0.0,0.038908991860132865,0.3633562894415791,0.2459879536869098,0.09911714859548507,0.06506201618792896,0.14995986116180915,0.03760773906615503,0.9999999999999999
PK629,Rajanpur,0.0,51291.26961,249586.61074,92718.18797,15394.40276,36842.98983,98702.49082,0.0,1975,544535.95173,0.0,0.09419262299770431,0.45834735052306297,0.1702700945188885,0.028270682057064775,0.06765942581559435,0.18125982408768515,0.0,1.0
PK630,Rawalpindi,0.0,39357.30397,209538.31483,175187.87896,119932.18529,110205.4244,155516.02207,801214.09406,1975,1610951.22358,0.0,0.024431095984729246,0.13007117271021104,0.10874809640150483,0.07444805499664724,0.06841015592954555,0.09653676647291554,0.4973546575044466,1.0
PK631,Sahiwal,0.0,27720.43196,57714.89991,407224.61597,34708.98689,123956.84045,52776.84933,190635.74853,1975,894738.37304,0.0,0.030981606238498435,0.06450477776414738,0.4551326155671594,0.03879233073694081,0.13853976110227523,0.05898578950032421,0.21306311909065456,1.0
PK632,Sargodha,0.0,71310.43762,146516.35047,332025.71967,42617.52192,21179.43225,227246.81411,447281.13546,1975,1288177.4115,0.0,0.05535762153829694,0.11373926383275974,0.25774844109661676,0.03308358114304662,0.01644139391121438,0.17640956290747692,0.34722013557058873,1.0
PK633,Sheikhupura,0.0,31833.46941,81525.06638,178140.46659,93205.43691,11304.04433,192082.02569,505774.58762,1975,1093865.09693,0.0,0.02910182388974893,0.07452936071258251,0.16285414635676942,0.08520743295639181,0.010334038778388212,0.17559937347767113,0.462373823828448,1.0
