,Shape_Area,ADM3_PCODE,ADM3_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,0.2624879,PK20101,Awaran,0.0,2912.99357,4855.14235,4881.46827,5507.40033,0.0,6055.43312,0.0
1,1.098935,PK20102,Jhal Jhao,0.0,5934.63526,34908.5328,18990.33963,0.0,0.0,0.0,0.0
2,0.32362086,PK20103,Mashkai,0.0,3029.97031,14691.08355,10220.31201,0.0,0.0,0.0,0.0
3,0.5716745,PK20104,Gishekore,0.0,1342.52392,11545.99919,4854.61693,0.0,0.0,0.0,0.0
4,0.23693329,PK20503,Ormara,0.0,506.60062,7404.56971,7681.54107,762.26649,0.0,7088.91451,0.0
5,0.39125913,PK20504,Pasni,0.0,3846.72676,12332.0439,10650.14711,6152.1533,8666.47929,8529.80256,0.0
6,1.1922878,PK21103,Kech (Turbat),0.0,10444.44836,37040.44198,17065.05781,13098.4321,0.0,0.0,174198.00984
7,0.63551825,PK21303,Naal,0.0,16014.7283,55718.77895,7577.04304,0.0,6434.71265,0.0,0.0
8,0.9537293,PK21304,Wadh,0.0,14689.68427,50135.07623,7422.64638,10925.49175,14495.23113,17574.30129,0.0
9,0.16610086,PK21701,Bela,0.0,5106.33373,37241.94385,7120.60737,28350.03046,0.0,21132.2828,0.0
10,0.23056172,PK21707,Uthal,0.0,6667.54546,18709.9667,0.0,8530.70627,0.0,16945.39808,0.0
11,0.05964338,PK21708,Lakhra,0.0,1413.69503,2476.13766,0.0,0.0,0.0,0.0,0.0
12,0.19053198,PK21709,Lairi,0.0,394.1941,1115.42583,0.0,0.0,0.0,0.0,0.0
13,0.36794275,PK22401,Gowargo,0.0,3246.79944,3873.76763,0.0,0.0,0.0,0.0,0.0
14,0.407677,PK22402,Jaheen Parome,0.0,3288.61422,4562.31262,1377.83297,0.0,0.0,0.0,0.0
15,0.38644093,PK22403,Panjgur,0.0,2947.07657,5247.20497,974.70238,23371.1092,0.0,0.0,194222.7442
16,0.43311495,PK22404,Gichk,0.0,1248.77863,1174.45461,0.0,0.0,0.0,0.0,0.0
17,1.2016867,PK23003,Washuk,0.0,1754.80557,7326.91437,0.0,1378.99042,0.0,0.0,17194.51592
18,0.688503,PK23004,Nag,0.0,3007.40361,19715.00774,19385.23942,0.0,0.0,0.0,0.0
19,0.21835387,PK20201,Barkhan,0.0,6921.79016,49598.15335,7076.63794,0.0,8274.30164,0.0,0.0
20,0.1101816,PK20202,Rakhni,0.0,4930.42268,30824.2709,6074.20062,0.0,0.0,0.0,0.0
21,0.23280656,PK20402,Phelawagh,0.0,2602.84356,25009.91162,21766.1044,0.0,5719.45387,0.0,0.0
22,0.3514626,PK21601,Kahan,0.0,2515.01951,10980.42645,16245.45767,0.0,0.0,0.0,0.0
23,0.087817565,PK21602,Kohlu,0.0,3741.2019,19010.84739,6676.08047,10619.72263,0.0,14430.6656,0.0
24,0.28035998,PK21603,Mawand,0.0,4400.39778,16789.01068,5508.80895,0.0,0.0,0.0,0.0
