,Shape_Area,ADM2_PCODE,ADM2_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,2.2567182,PK201,Awaran,0.0,13898.30221,47956.24828,16313.04813,0.0,6125.07715,0.0,0.0
1,0.32853547,PK202,Barkhan,0.0,13166.75954,58662.46319,1517.69913,0.0,0.0,0.0,0.0
2,4.1175814,PK203,Chagai,0.0,11374.21842,36718.09152,13646.0865,4143.01826,0.0,11545.26034,0.0
3,0.952769,PK204,Dera Bugti,0.0,11549.32916,66607.70117,23182.4611,5429.00151,0.0,22099.63737,0.0
4,1.038382,PK205,Gwadar,0.0,7347.33198,29079.78431,23679.1599,2222.67371,6976.65413,50636.37038,0.0
5,0.2867488,PK206,Harnai,0.0,7097.74859,28744.02241,8139.82392,3605.53168,0.0,8120.57916,0.0
6,0.15641911,PK207,Jaffarabad,0.0,14793.16385,111987.41054,14926.08061,11858.25363,0.0,67273.5689,0.0
7,0.3554402,PK208,Jhal Magsi,0.0,13016.55845,45787.62339,15278.64382,0.0,5123.77492,0.0,0.0
8,0.49832225,PK209,Kachhi,0.0,10830.69784,72250.23292,32434.66481,8471.43331,5301.17566,13962.77276,0.0
9,0.9434911,PK210,Kalat,0.0,14212.08548,41194.8285,11610.67386,8402.62769,0.0,28874.96753,0.0
10,2.2015545,PK211,Kech,0.0,16744.66112,55497.14691,68654.09916,10370.62024,20544.98061,12703.1029,111836.41598
11,0.7585757,PK212,Kharan,0.0,9060.74468,23887.22178,2512.03735,7745.16762,0.0,35553.0216,0.0
12,2.8262496,PK213,Khuzdar,0.0,63286.52902,121686.80568,22366.35542,11128.61807,0.0,7929.17267,75933.52793
13,0.28203654,PK214,Killa Abdullah,0.0,10585.88041,29000.55539,18106.64923,34964.66505,19332.6139,11443.05639,0.0
14,1.1710682,PK215,Killa Saifullah,0.0,22701.60169,71807.54783,15591.81057,5602.11556,0.0,23926.47329,0.0
15,0.71964014,PK216,Kohlu,0.0,11849.44164,39777.87162,11198.53902,0.0,9045.22884,0.0,0.0
16,1.2652731,PK217,Lasbela,0.0,32305.16487,78353.94697,17436.53748,12752.3199,24607.37621,0.0,55965.28166
17,0.30422506,PK218,Lehri,0.0,3914.98921,24978.17096,28445.68811,0.0,6629.76595,0.0,0.0
18,0.35663244,PK219,Loralai,0.0,13351.05771,33443.68151,7191.80727,3032.60841,0.0,39651.89433,0.0
19,0.43941626,PK220,Mastung,0.0,15393.11632,45509.18666,14900.41341,11198.61409,7906.73449,9318.54675,0.0
20,0.55652255,PK221,Musakhel,0.0,14475.89118,63617.25271,11867.69223,0.0,5840.02129,0.0,0.0
21,0.29746974,PK222,Nasirabad,0.0,21957.31295,91419.48265,12687.99893,3309.44516,10956.08202,36633.35694,0.0
22,0.5452673,PK223,Nushki,0.0,7086.53934,21063.45309,15722.88038,6830.88678,7638.21345,12558.89256,0.0
23,1.5951756,PK224,Panjgur,0.0,9661.03435,13029.42531,633.72926,27118.603,0.0,0.0,110581.9252
24,0.57322234,PK225,Pishin,0.0,23850.33417,101762.8115,36089.83037,22943.87541,30779.36937,74535.54199,0.0
25,0.35198358,PK226,Quetta,0.0,8213.43201,23693.17644,9697.74678,48543.17652,0.0,72778.64897,355476.11334
26,0.29001522,PK227,Sherani,0.0,7874.21344,36383.05457,9783.49861,0.0,7789.43168,0.0,0.0
27,0.46320465,PK228,Sibi,0.0,5589.02344,10281.29899,4293.38296,2332.76531,0.0,0.0,52288.31153
28,0.072524294,PK229,Sohbatpur,0.0,4393.90852,54332.34293,23458.17631,0.0,0.0,0.0,0.0
29,3.573732,PK230,Washuk,0.0,10346.33539,51109.01662,8912.64362,552.06625,0.0,0.0,9518.19258
30,1.1316906,PK231,Zhob,0.0,14468.23164,40557.37698,15895.60809,3716.80093,0.0,0.0,70390.18667
31,0.30705035,PK232,Ziarat,0.0,12101.66983,23525.74225,14958.6867,0.0,7155.43275,0.0,0.0
32,0.3410207,PK233,Shaheed Sikandarabad,0.0,9443.62572,31949.99368,12676.19112,3998.34994,0.0,8578.92088,0.0
33,0.4060931,PK234,Duki,0.0,9895.36546,26914.43472,516.25483,13145.59576,0.0,32979.82163,0.0
34,0.15424407,PK235,Chaman,0.0,5939.45474,20624.65013,3505.39741,9270.73134,583.84445,0.0,89556.10007
35,0.087644935,PK401,Islamabad,0.0,5708.37952,32370.08716,12931.59065,149327.28963,0.0,95370.29154,63374.78144
36,0.16018462,PK501,Abbottabad,0.0,12198.91864,105420.05056,35229.27501,62942.09504,13350.45397,74395.18094,166001.34926
37,0.13451374,PK502,Bajaur,0.0,4343.13622,68047.41522,35410.68115,174129.69133,14480.10538,53829.3292,0.0
38,0.19561182,PK503,Bannu,0.0,11024.73266,71828.94433,40553.12344,117688.41174,16296.4668,13570.01657,127795.49725
39,0.14627473,PK504,Batagram,0.0,7164.38213,41510.29898,16895.88497,53995.4107,1517.75473,47765.55534,0.0
40,0.17405613,PK505,Buner,0.0,16011.31004,48299.67214,27884.44602,54198.3315,8464.83437,126686.73743,0.0
41,0.0977768,PK506,Charsadda,0.0,4088.13249,75252.96248,36520.63481,118649.53593,38803.07945,154119.48232,142701.65678
42,0.60660887,PK507,Chitral Lower,0.0,6738.72024,29909.18571,19976.23273,10512.07089,13024.26452,21739.08458,0.0
43,0.8661933,PK508,Chitral Upper,0.0,5425.44808,41183.63415,15618.65779,0.0,11757.35703,0.0,0.0
44,0.8600089,PK509,D. I. Khan,0.0,45467.2383,98107.08752,123732.96268,49867.4033,48740.15014,128697.91089,0.0
45,0.13302058,PK510,Hangu,0.0,7330.70986,38911.55468,41008.0197,6697.44471,13020.24469,13997.78717,53438.60663
46,0.19067927,PK511,Haripur,0.0,12890.28121,82548.21309,54307.60959,75505.7032,31010.26785,54662.74817,83407.20938
47,0.25592497,PK512,Karak,0.0,17061.28997,75883.48783,39126.43222,27441.7413,29873.40494,47704.55411,0.0
48,0.2679823,PK513,Khyber,0.0,10751.167,29462.31325,10577.45354,87396.18557,0.0,128878.58118,60712.14245
49,0.33356827,PK514,Kohat,0.0,20672.98559,42964.26341,47657.60438,62790.90496,22837.27385,79447.5346,106939.5998
50,0.08147628,PK515,Kohistan Lower,0.0,2598.48949,20770.46516,12425.79882,8422.56051,10386.95251,13033.74446,0.0
51,0.5442638,PK516,Kohistan Upper,0.0,6056.55671,35589.88182,28839.83837,14699.11198,6453.54026,7702.72351,0.0
52,0.121457994,PK517,Kolai Palas Kohistan,0.0,2004.10913,23350.06215,14062.76572,8028.60011,18533.72316,27055.74266,0.0
53,0.33052105,PK518,Kurram,0.0,14168.67337,108491.50505,71605.92187,15377.8335,18542.86145,66028.56198,0.0
54,0.3208262,PK519,Lakki Marwat,0.0,24086.51188,63489.34182,43770.78385,14546.00478,6276.17352,55535.29782,57352.32707
55,0.15815009,PK520,Lower Dir,0.0,9814.37474,78132.1869,49966.89186,55668.18779,2832.94713,154857.82315,62401.28216
56,0.08893864,PK521,Malakand,0.0,6713.74567,24301.29554,24664.3744,39035.22102,0.0,145525.52048,0.0
57,0.39649743,PK522,Mansehra,0.0,17104.29925,132834.51867,42676.13366,144525.31403,14569.50507,92222.77539,93678.99251
58,0.1602755,PK523,Mardan,0.0,8389.40971,99452.48175,39486.61453,175952.61121,11183.46158,260891.26007,208919.43424
59,0.22193259,PK524,Mohmand,0.0,9387.54599,88588.80493,67081.90734,8593.17114,35398.64685,7123.90284,0.0
60,0.47539592,PK525,North Waziristan,0.0,22031.75277,85154.2329,35577.71665,37841.12606,24388.84341,22201.50892,0.0
61,0.16826107,PK526,Nowshera,0.0,10779.76762,43172.47956,30664.92821,105839.35191,9907.69173,166453.48896,115079.35067
62,0.13322082,PK527,Orakzai,0.0,4444.77868,59367.05555,46364.12365,0.0,15707.14278,0.0,0.0
63,0.15006968,PK528,Peshawar,0.0,11296.47855,50164.76443,42598.02828,153930.40461,20892.09125,14127.77311,853815.00122
64,0.13643092,PK529,Shangla,0.0,8663.80151,77500.23548,37171.35638,25743.58413,20983.66945,71349.08675,0.0
65,0.5960644,PK530,South Waziristan,0.0,27341.86915,124447.7733,57410.36042,4999.86392,14520.14642,27563.4821,0.0
66,0.1446983,PK531,Swabi,0.0,10092.55379,59204.98853,26915.76943,128755.39118,5030.68115,335683.16336,0.0
67,0.5296581,PK532,Swat,0.0,23872.89792,58294.17403,50139.28716,98834.38693,18564.11348,261765.76366,182215.58453
68,0.26997706,PK533,Tank,0.0,17251.67406,32658.97025,37492.85047,5360.37213,0.0,0.0,52725.25835
69,0.044630244,PK534,Tor Ghar,0.0,2392.6015,27955.78007,27439.49063,2984.69621,24464.82556,6319.1882,0.0
70,0.3697383,PK535,Upper Dir,0.0,12378.07872,111441.84182,56702.78923,38306.29344,7274.68874,89706.00559,0.0
71,0.67037296,PK601,Attock,0.0,69722.91875,124569.11392,138901.59717,138592.63522,14981.79757,197227.41387,59230.88661
72,0.7988429,PK602,Bahawalnagar,0.0,69730.34022,193163.323,475529.25499,61293.46586,51312.35127,163979.65595,170428.28668
73,2.2156866,PK603,Bahawalpur,0.0,68589.13617,309393.16546,195930.1779,122065.81154,145977.71686,134729.76804,421981.29021
74,0.80575097,PK604,Bhakkar,0.0,85304.31387,141023.57705,124351.77026,31884.00576,36843.26409,110947.8803,60476.28219
75,0.6252309,PK605,Chakwal,0.0,60884.88722,79164.80141,238455.22187,38382.39741,34728.56954,165002.16753,0.0
76,0.24744707,PK606,Chiniot,0.0,31844.25943,69774.4406,133601.21787,7964.68121,356.62838,37599.97811,273843.30018
77,1.1046187,PK607,Dera Ghazi Khan,0.0,86228.07971,268891.12881,77886.43331,130159.65351,98541.73764,112412.90962,169608.58069
78,0.56308216,PK608,Faisalabad,0.0,53329.99033,147510.91707,718824.36176,253931.95392,248253.33098,278342.79514,1434319.67216
79,0.345989,PK609,Gujranwala,0.0,30340.37266,114000.463,282987.45405,118612.35389,47074.63436,288359.00102,1072985.74277
80,0.30475974,PK610,Gujrat,0.0,22460.77647,110602.36019,270981.08649,171721.23663,76469.05536,236589.96072,320403.41724
81,0.21740721,PK611,Hafizabad,0.0,25969.33223,97162.59232,121880.64616,18558.8334,5801.95893,75323.99569,133139.822
82,0.60034066,PK612,Jhang,0.0,61578.52166,152854.94129,235886.15247,44337.74692,27659.3713,194015.39495,358436.00864
83,0.34370404,PK613,Jhelum,0.0,24278.74342,72694.23022,92306.60003,86475.91962,13520.56011,141485.31476,108290.21078
84,0.37671867,PK614,Kasur,0.0,41782.48372,154017.33801,258955.50372,122356.87286,85357.66869,245830.09949,456135.74617
85,0.40874436,PK615,Khanewal,0.0,38570.41111,150186.25927,411758.7853,97475.28261,137746.28618,130736.89793,223155.40623
86,0.63114727,PK616,Khushab,0.0,62614.36833,87115.06405,127313.98683,28407.08377,19432.84842,113356.01205,84662.56797
87,0.16416717,PK617,Lahore,0.0,9572.68759,31062.34257,67224.79017,87603.46933,28127.48115,87026.13511,4442496.89219
88,0.6054958,PK618,Leiah,0.0,60959.74722,198811.33469,154059.10373,65884.50164,15202.39829,63793.21803,99302.44038
89,0.24849492,PK619,Lodhran,0.0,21869.57048,167674.17072,156864.15178,44633.60906,63017.74593,69766.07085,149663.55076
90,0.2628892,PK620,Mandi Bahauddin,0.0,26353.81909,69184.38673,278871.50418,37346.29771,46437.02551,130671.9364,79640.71733
91,0.57298875,PK621,Mianwali,0.0,55519.94198,89273.51964,97753.13582,44626.78696,10382.6337,247174.50613,61643.50824
92,0.34089276,PK622,Multan,0.0,25972.10884,215336.2037,138453.63699,123017.43616,70799.02306,237518.01195,983872.21513
93,0.7191982,PK623,Muzaffargarh,0.0,50268.86011,390609.33479,152242.81457,339679.60966,121397.11749,179903.85791,264933.159
94,0.20819238,PK624,Nankana Sahib,0.0,20466.11822,89137.30792,172012.94782,53276.24532,55078.40491,157018.01208,63200.61978
