,Shape_Area,ADM1_PCODE,ADM1_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,31.918295,PK2,Balochistan,0.0,481775.75438,1673194.05407,547831.99641,282689.56514,182335.77687,581103.60733,931546.05494
1,0.087644935,PK4,Islamabad,0.0,5708.37952,32370.08716,12931.59065,149327.28963,0.0,95370.29154,63374.78144
2,9.864888,PK5,Khyber Pakhtunkhwa,0.0,432038.42264,2253691.92307,1387556.74896,1989259.01678,549087.36323,2770641.31552,2367183.29231
3,19.367865,PK6,Punjab,0.0,1553329.39465,5821087.32662,8711455.03055,3586190.95872,2625887.5937,5286216.99195,15900783.76059
4,12.71829,PK7,Sindh,0.0,612385.60314,4598661.71148,2421899.25315,647279.83364,643545.06263,1178460.56044,8051817.91651
