,Shape_Area,ADM3_PCODE,ADM3_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,0.2624879,PK20101,Awaran,0.0,2477.21078,4268.33438,4838.27895,0.0,18809.56803,0.0,0.0
1,1.098935,PK20102,Jhal Jhao,0.0,6237.15461,28143.71996,27541.54588,0.0,7127.12547,0.0,0.0
2,0.32362086,PK20103,Mashkai,0.0,3023.80026,11927.97109,10936.16622,0.0,1533.95755,0.0,0.0
3,0.5716745,PK20104,Gishekore,0.0,1450.7262,9570.66869,12158.7619,0.0,0.0,0.0,0.0
4,0.23693329,PK20503,Ormara,0.0,499.56471,7983.96311,5501.46643,3130.41118,0.0,15127.24501,0.0
5,0.39125913,PK20504,Pasni,0.0,2938.99829,12627.51577,19517.32474,2672.93428,0.0,12909.18164,0.0
6,1.1922878,PK21103,Kech (Turbat),0.0,9537.39094,37421.91544,27244.65584,20294.66333,5709.04422,7227.49027,187003.30154
7,0.63551825,PK21303,Naal,0.0,14623.1648,48777.71527,17830.88567,3296.23658,5757.96925,9552.99351,0.0
8,0.9537293,PK21304,Wadh,0.0,13780.30457,43751.96659,13257.09913,44075.49965,0.0,16108.98888,0.0
9,0.16610086,PK21701,Bela,0.0,4720.35424,42029.39737,8996.98536,28113.65927,0.0,22441.02803,0.0
10,0.23056172,PK21707,Uthal,0.0,5798.59367,18768.04462,2818.05518,20017.82888,0.0,17594.84668,0.0
11,0.05964338,PK21708,Lakhra,0.0,1556.38032,2432.77255,324.32224,0.0,0.0,0.0,0.0
12,0.19053198,PK21709,Lairi,0.0,432.03982,1620.32114,0.0,0.0,0.0,0.0,0.0
13,0.36794275,PK22401,Gowargo,0.0,3085.76652,6890.08448,2047.34857,0.0,0.0,0.0,0.0
14,0.407677,PK22402,Jaheen Parome,0.0,3066.67582,8365.39313,2591.56848,0.0,0.0,0.0,0.0
15,0.38644093,PK22403,Panjgur,0.0,2337.09844,8858.43469,2204.81631,33280.92446,0.0,0.0,207808.22974
16,0.43311495,PK22404,Gichk,0.0,1197.75398,1282.63525,0.0,0.0,0.0,0.0,0.0
17,1.2016867,PK23003,Washuk,0.0,1812.89476,5763.66825,4330.24653,2211.92711,0.0,0.0,17470.67642
18,0.688503,PK23004,Nag,0.0,3157.01848,15879.66179,14863.36496,0.0,4445.72332,0.0,0.0
19,0.21835387,PK20201,Barkhan,0.0,7349.4499,33141.81762,18162.59818,4434.67812,0.0,13758.66561,0.0
20,0.1101816,PK20202,Rakhni,0.0,4637.14349,23719.82146,6923.41587,0.0,18540.62821,0.0,0.0
21,0.23280656,PK20402,Phelawagh,0.0,3191.82038,14954.31001,11364.69475,7371.84406,0.0,35593.22829,0.0
22,0.3514626,PK21601,Kahan,0.0,2678.51239,9226.43962,10509.00632,5997.68834,0.0,5675.68274,0.0
23,0.087817565,PK21602,Kohlu,0.0,3579.77034,15484.79829,4630.8692,26960.30486,0.0,11791.82952,0.0
24,0.28035998,PK21603,Mawand,0.0,4803.96412,10846.04619,6450.4555,1849.76242,0.0,6670.61136,0.0
25,0.13142222,PK21902,Mekhtar,0.0,4870.83193,16964.23632,5396.42491,0.0,0.0,0.0,0.0
26,0.2358037,PK22102,Kingri,0.0,4101.37652,7469.84226,10636.00552,0.0,0.0,0.0,0.0
27,0.4060931,PK23401,Duki,0.0,8664.60198,35820.39428,17720.03011,15115.48561,0.0,0.0,70359.0619
28,0.5115814,PK60701,D.G Khan (Tribal Area),0.0,30051.80672,121564.73584,55506.74657,2365.41912,26664.28956,0.0,0.0
29,0.20631333,PK62901,Jampur,0.0,6275.65225,47104.32999,14353.15465,599103.24098,5064.57607,79609.02839,131788.13156
30,0.44986168,PK62903,Rajanpur (Tribal Area),0.0,4735.01981,16420.9377,8753.6339,18226.01513,0.0,0.0,50798.89002
31,1.4433655,PK20301,Dalbandin,0.0,6747.27603,23342.17133,11859.17782,7606.95211,933.49893,29631.18566,0.0
32,1.4088043,PK20302,Nokkundi,0.0,273.19222,2974.54525,835.32621,0.0,6007.18206,0.0,0.0
