,Shape_Area,ADM1_PCODE,ADM1_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,31.918295,PK2,Balochistan,0.0,439338.00835,2152455.10762,943777.10028,707817.51913,393532.28356,899548.13932,2531166.76807
1,0.087644935,PK4,Islamabad,0.0,2731.60682,33097.53935,12070.44457,129473.7423,0.0,28110.64262,1282744.42006
2,9.864888,PK5,Khyber Pakhtunkhwa,0.0,328243.96866,2561804.65739,1287222.02236,6957381.50279,1007217.21864,5694993.9966,12981923.15518
3,19.367865,PK6,Punjab,0.0,997324.64246,8808812.62411,5749997.46163,24861501.98148,3062940.76466,15381713.54105,47828807.48917
4,12.71829,PK7,Sindh,0.0,403201.73734,5027473.3379,2528103.43237,8156990.94177,1513985.50468,3234216.49075,22138925.56609
