,Shape_Area,ADM2_PCODE,ADM2_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,2.2567182,PK201,Awaran,0.0,13612.60583,67303.72939,28423.20214,4176.62411,0.0,5383.86387,0.0
1,0.32853547,PK202,Barkhan,0.0,12045.80988,75881.20644,10665.52665,0.0,5396.00258,0.0,0.0
2,4.1175814,PK203,Chagai,0.0,12277.90339,41355.78615,18628.66215,6528.97006,13856.22044,16669.17739,0.0
3,0.952769,PK204,Dera Bugti,0.0,10570.92345,65769.62176,29927.94927,4992.52233,11209.18302,60505.23431,0.0
4,1.038382,PK205,Gwadar,0.0,6891.52957,27647.52544,30187.02187,8920.56865,8494.31204,29903.23722,57405.64491
5,0.2867488,PK206,Harnai,0.0,6683.18143,35217.06248,6763.4435,10959.50908,5683.19101,13342.68683,0.0
6,0.15641911,PK207,Jaffarabad,0.0,12753.21898,125301.35897,30860.64524,11129.07083,0.0,0.0,136010.54712
7,0.3554402,PK208,Jhal Magsi,0.0,11821.14294,58872.78798,20263.97503,2466.23322,0.0,18462.92786,0.0
8,0.49832225,PK209,Kachhi,0.0,10168.01135,78518.68508,46348.99368,14434.96729,24787.68474,28277.5033,0.0
9,0.9434911,PK210,Kalat,0.0,13974.43626,48985.14941,11238.18991,4903.02787,7587.27417,6410.71958,54198.70013
10,2.2015545,PK211,Kech,0.0,16504.39198,59978.25441,83418.32063,26537.38188,15713.13778,54725.03387,162470.77498
11,0.7585757,PK212,Kharan,0.0,9004.1287,32523.88946,8244.94937,7391.78234,0.0,0.0,54212.5117
12,2.8262496,PK213,Khuzdar,0.0,63540.24184,166130.77415,32735.37801,21241.2694,12969.75557,15685.85071,114933.17126
13,0.28203654,PK214,Killa Abdullah,0.0,9771.51922,38970.95873,14071.0986,76143.20083,0.0,37161.92839,0.0
14,1.1710682,PK215,Killa Saifullah,0.0,21056.60108,92745.7021,15735.53063,10227.59797,9246.44992,48235.62651,0.0
15,0.71964014,PK216,Kohlu,0.0,10711.09351,47025.49295,22157.00627,8681.68806,0.0,13025.47173,0.0
16,1.2652731,PK217,Lasbela,0.0,30712.39743,102736.66046,13152.03843,47819.79169,0.0,33365.22955,85225.71604
17,0.30422506,PK218,Lehri,0.0,4146.29883,29107.91763,34032.01325,4191.59136,0.0,18842.76651,0.0
18,0.35663244,PK219,Loralai,0.0,12151.0997,45103.73688,9571.59218,10885.17437,0.0,0.0,58952.28057
19,0.43941626,PK220,Mastung,0.0,15014.78148,54380.0054,22544.86345,10960.83101,13976.21327,28755.48425,0.0
20,0.55652255,PK221,Musakhel,0.0,12818.02022,82193.36644,24625.93767,1752.05487,0.0,14704.72873,0.0
21,0.29746974,PK222,Nasirabad,0.0,19272.80749,116143.30726,25941.20099,7009.66545,25807.50039,0.0,55708.59784
22,0.5452673,PK223,Nushki,0.0,7087.38049,25276.68393,17964.20279,4938.29556,9954.83613,35071.92207,0.0
23,1.5951756,PK224,Panjgur,0.0,10409.71686,13061.94533,1952.54327,20779.14944,0.0,0.0,178598.84637
24,0.57322234,PK225,Pishin,0.0,21855.48733,117328.76281,54053.06125,57367.07383,52968.16461,50814.96607,54346.49732
25,0.35198358,PK226,Quetta,0.0,8293.52206,28399.33491,10208.72031,40566.28007,6993.64149,21404.07856,669856.96621
26,0.29001522,PK227,Sherani,0.0,7356.50571,45769.7088,17770.90945,0.0,16360.429,0.0,0.0
27,0.46320465,PK228,Sibi,0.0,5797.04514,11987.28367,8076.63983,6175.42039,0.0,0.0,73647.08982
28,0.072524294,PK229,Sohbatpur,0.0,3436.57835,54817.9794,30821.36089,2202.79741,9226.8121,8795.7383,0.0
29,3.573732,PK230,Washuk,0.0,10372.53964,62464.19887,26189.45006,1185.05165,0.0,0.0,15893.13494
30,1.1316906,PK231,Zhob,0.0,14384.25544,43308.07693,18570.81322,5388.97626,5238.25621,0.0,117231.72591
31,0.30705035,PK232,Ziarat,0.0,11388.40671,30572.84135,20063.52094,0.0,19712.89607,0.0,0.0
32,0.3410207,PK233,Shaheed Sikandarabad,0.0,9515.15733,37750.51077,12551.35041,10459.87291,0.0,24163.4194,0.0
33,0.4060931,PK234,Duki,0.0,10031.82156,31029.83393,2333.66007,16912.71148,0.0,6402.2751,51300.56406
34,0.15424407,PK235,Chaman,0.0,5577.75929,29997.19842,6244.48458,12734.98234,0.0,0.0,129242.71783
35,0.087644935,PK401,Islamabad,0.0,4021.98534,34294.75417,11223.99546,146757.31497,1115.50004,72055.84362,508709.77711
36,0.16018462,PK501,Abbottabad,0.0,9781.28506,107477.62709,31167.021,118207.37803,40691.61198,48318.7167,469852.91523
37,0.13451374,PK502,Bajaur,0.0,4086.06163,65157.54399,39200.88102,215563.71291,22098.44074,197377.96704,0.0
