,Shape_Area,ADM1_PCODE,ADM1_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,31.918295,PK2,Balochistan,0.0,461008.32046,2023657.33809,766338.25601,480064.134,275181.96056,590109.87012,2069235.48703
1,0.087644935,PK4,Islamabad,0.0,4021.98534,34294.75417,11223.99546,146757.31497,1115.50004,72055.84362,508709.77711
2,9.864888,PK5,Khyber Pakhtunkhwa,0.0,389035.55997,2325344.17785,1369857.51569,4044294.38406,970428.58387,4557471.27728,6686721.24823
3,19.367865,PK6,Punjab,0.0,1297818.11364,7404667.86641,8072171.94077,12512360.02041,4256220.61313,9826530.38271,28830525.88061
4,12.71829,PK7,Sindh,0.0,502335.09543,5013514.83753,2842761.12092,3693643.76377,1374284.33834,2180432.95939,14170134.87963
