,Shape_Area,ADM2_PCODE,ADM2_EN,sum_10,sum_11,sum_12,sum_13,sum_21,sum_22,sum_23,sum_30
0,2.2567182,PK201,Awaran,0.0,12908.16765,70388.26647,39731.94664,14772.0457,1366.28645,6275.78091,0.0
1,0.32853547,PK202,Barkhan,0.0,11194.45493,75378.54779,16861.07882,1024.77038,7341.43909,15673.56665,0.0
2,4.1175814,PK203,Chagai,0.0,11961.52671,45494.51888,28182.90956,7293.94353,14555.58468,28037.61762,0.0
3,0.952769,PK204,Dera Bugti,0.0,10528.11459,60402.98613,26364.27971,11140.92024,9400.75024,106974.22244,0.0
4,1.038382,PK205,Gwadar,0.0,6312.72471,27019.77623,21844.77625,17722.74917,13298.26536,34649.71679,84075.56707
5,0.2867488,PK206,Harnai,0.0,6790.90746,29513.73754,15670.20069,14370.69458,13577.2254,16004.07863,0.0
6,0.15641911,PK207,Jaffarabad,0.0,9279.64687,138673.16551,53983.35296,24242.04152,0.0,0.0,170228.11036
7,0.3554402,PK208,Jhal Magsi,0.0,12282.70987,52256.97728,29129.24895,2890.83599,0.0,39628.61533,0.0
8,0.49832225,PK209,Kachhi,0.0,10135.99672,69802.6453,56171.99189,21619.19975,27980.96488,61327.34802,0.0
9,0.9434911,PK210,Kalat,0.0,13253.61361,48827.6527,21901.53708,16102.3356,0.0,14558.76313,64681.9356
10,2.2015545,PK211,Kech,0.0,14787.05524,67898.77963,85472.19026,41418.60257,11847.55446,105761.77989,183781.59994
11,0.7585757,PK212,Kharan,0.0,8253.3762,38652.23957,14728.81951,6438.96623,0.0,0.0,68545.25762
12,2.8262496,PK213,Khuzdar,0.0,59741.94701,183616.0636,47296.5766,51891.36577,15605.36467,28396.99787,133830.70206
13,0.28203654,PK214,Killa Abdullah,0.0,9044.36276,43648.7909,11412.51465,88527.52567,11148.0056,42582.86877,0.0
14,1.1710682,PK215,Killa Saifullah,0.0,20353.46707,96192.82462,18332.37271,54405.65793,0.0,50982.11551,0.0
15,0.71964014,PK216,Kohlu,0.0,10227.52462,43051.56055,26204.03194,22887.04871,6988.91592,14550.55722,0.0
16,1.2652731,PK217,Lasbela,0.0,28920.92279,117953.29542,30329.51549,54773.69828,0.0,49191.74839,99771.27325
17,0.30422506,PK218,Lehri,0.0,3990.27619,25033.54608,26887.08269,6686.57491,0.0,47809.35908,0.0
18,0.35663244,PK219,Loralai,0.0,11796.84214,50342.22349,13526.90163,25043.10051,0.0,0.0,66123.28484
19,0.43941626,PK220,Mastung,0.0,13219.62109,55703.70749,43229.8715,15509.20965,13966.98038,39025.58491,0.0
20,0.55652255,PK221,Musakhel,0.0,13114.78122,76942.9914,39600.28923,7402.83929,6454.40884,20376.64202,0.0
21,0.29746974,PK222,Nasirabad,0.0,16306.86741,129618.20689,40132.11096,10096.24323,42526.7224,0.0,66187.34007
22,0.5452673,PK223,Nushki,0.0,6457.18327,18581.05198,9495.90791,10952.79303,6352.90288,70725.39375,0.0
23,1.5951756,PK224,Panjgur,0.0,10172.70437,19178.17704,3480.81341,28011.06385,0.0,0.0,214154.46218
24,0.57322234,PK225,Pishin,0.0,19603.3712,129300.50305,63062.70087,81160.47653,82390.20534,64408.06199,67786.40358
25,0.35198358,PK226,Quetta,0.0,7845.59609,33471.69339,7163.77621,57769.53307,7481.12099,16375.8774,866221.3738
26,0.29001522,PK227,Sherani,0.0,7139.17458,47138.77357,25897.67653,0.0,30567.79335,0.0,0.0
27,0.46320465,PK228,Sibi,0.0,5506.78612,16684.87831,9154.48474,9006.50546,0.0,5691.51145,82672.21766
28,0.072524294,PK229,Sohbatpur,0.0,3688.65203,54421.46143,27182.91545,8568.0212,12978.66481,11855.75598,0.0
